Title	Re-Usable Tools for Precision Machine Translation ∗	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-line-space
Author	Jan Tore Lønning ♣ and Stephan Oepen ♣♠	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail line-space headchar-capital above-line-space
B-Affiliation	♣ Universitetet i Oslo, Computer Science Institute, Boks 1080 Blindern; 0316 Oslo (Norway)	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-smallest hanged-line longer-tail line-space
I-Affiliation	♠ Center for the Study of Language and Information, Stanford, CA 94305 (USA)	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-smallest indented-line shorter-tail above-line-space
Email	{ jtl@ifi.uio.no | oe@csli.stanford.edu}	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-smallest indented-line shorter-tail line-space symbol-atmark column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=1 left-column centered left-indent right-indent font-largest column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-line-space
B-Abstract	The LOGON MT demonstrator assembles	page=0 xpos=0 ypos=1 left-column centered left-indent right-indent hanged-line longer-tail line-space headchar-capital
I-Abstract	independently valuable general-purpose	page=0 xpos=0 ypos=1 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	NLP components into a machine trans-	page=0 xpos=0 ypos=1 left-column centered left-indent right-indent aligned-line headchar-capital tailchar-hiphen
I-Abstract	lation pipeline that capitalizes on output	page=0 xpos=0 ypos=1 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	quality. The demonstrator embodies an in-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	teresting combination of hand-built, sym-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	bolic resources and stochastic processes.	page=0 xpos=0 ypos=2 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Background	page=0 xpos=0 ypos=2 left-column right-indent font-largest hanged-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	The LOGON projects aims at building an exper-	page=0 xpos=0 ypos=3 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	imental machine translation system from Norwe-	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	gian to English of texts in the domain of hiking in	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	the wilderness (Oepen et al., 2004). It is funded	page=0 xpos=0 ypos=3 left-column full-justified aligned-line year headchar-lower
I-Body	within the Norwegian Research Council program	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	for building national infrastructure for language	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	technology (Fenstad et al., 2006). It is the goal	page=0 xpos=0 ypos=4 left-column full-justified aligned-line year headchar-lower
I-Body	for the program as well as for the project to in-	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	clude various areas of language technology as well	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	as various methods, in particular symbolic and	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	empirical methods. Besides, the project aims at	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	reusing available resources and, in turn, producing	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
E-Body	re-usable technology.	page=0 xpos=0 ypos=5 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	In spite of significant progress in statistical ap-	page=0 xpos=0 ypos=5 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	proaches to machine translation, we doubt the	page=0 xpos=0 ypos=5 left-column full-justified hanged-line headchar-lower
I-Body	long-term value of pure statistical (or data-driven)	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	approaches, both practically and scientifically. To	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	ensure grammaticality of outputs as well as fe-	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	licity of the translation both linguistic grammars	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	and deep semantic analysis are needed. The ar-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	chitecture of the LOGON system hence consists of	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	a symbolic backbone system combined with vari-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line itemization headchar-lower tailchar-hiphen
I-Body	ous stochastic components for ranking system hy-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	potheses. In a nutshell, a central research question	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	in LOGON is to what degree state-of-the-art ‘deep’	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	NLP resources can contribute towards a precision	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	MT system. We hope to engage the conference	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	audience in some reflection on this question by	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	means of the interactive presentation.	page=0 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	2 System Design	page=0 xpos=0 ypos=8 left-column right-indent font-largest aligned-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	The backbone of the LOGON prototype imple-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ments a relatively conventional architecture, orga-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen above-blank-line above-double-space above-line-space
B-Footnote	∗	page=0 xpos=0 ypos=8 left-column left-indent right-indent font-smallest indented-line shorter-tail line-blank-line line-double-space line-space
I-Footnote	This demonstration reflects the work of a large group	page=0 xpos=0 ypos=8 left-column left-indent font-smallest aligned-line longer-tail headchar-capital
I-Footnote	of people whose contributions we gratefully acknowledge.	page=0 xpos=0 ypos=8 left-column full-justified font-smallest hanged-line headchar-lower tailchar-period
I-Footnote	Please see ‘http://www.emmtee.net’ for background.	page=0 xpos=0 ypos=9 left-column centered right-indent font-smallest aligned-line headchar-capital tailchar-period column-bottom
Figure	__Figure 1__	page=0 xpos=5 ypos=1 right-column left-indent right-indent box column-top figure-area above-double-space above-line-space
B-Caption	Figure 1: Simplified MRS representation for the utterance	page=0 xpos=5 ypos=2 right-column full-justified font-smallest hanged-line line-double-space line-space string-figure headchar-capital
I-Caption	‘Bodø is densely populated.’ The core of the structure is a bag	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line
I-Caption	of elementary predications (EPs), using distinguished han-	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line headchar-lower tailchar-hiphen
I-Caption	dles (‘h i ’ variables) and ‘= q ’ (equal modulo quantifier inser-	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line headchar-lower tailchar-hiphen
I-Caption	tion) constraints to underspecify scopal relations. Event- and	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line headchar-lower
I-Caption	instance-type variables (‘e j ’ and ‘x k ’, respectively) capture	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line headchar-lower
I-Caption	semantic linking among EPs, where we assume a small inven-	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line headchar-lower tailchar-hiphen
I-Caption	tory of thematically bleached role labels (ARG 0 ... ARG n ).	page=0 xpos=5 ypos=2 right-column full-justified font-smallest aligned-line headchar-lower tailchar-period
I-Caption	These are abbreviated through order-coding in the example	page=0 xpos=5 ypos=3 right-column full-justified font-smallest aligned-line headchar-capital
E-Caption	above (see § 2 below for details).	page=0 xpos=5 ypos=3 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
I-Body	nized around in-depth grammatical analysis in the	page=0 xpos=5 ypos=3 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-lower
I-Body	source language (SL), semantic transfer of logical-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	form meaning representations from the source into	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	the target language (TL), and full, grammar-based	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	TL tactical generation.	page=0 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-double-space above-line-space
B-Body	Minimal Recursion Semantics The three core	page=0 xpos=5 ypos=4 right-column full-justified font-larger aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	phases communicate in a uniform semantic in-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	terface language, Minimal Recursion Semantics	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	( MRS ; Copestake, Flickinger, Sag, & Pollard,	page=0 xpos=5 ypos=4 right-column full-justified aligned-line tailchar-comma
I-Body	1999). Broadly speaking, MRS is a flat, event-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line year tailchar-hiphen
I-Body	based (neo-Davidsonian) framework for computa-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tional semantics. The abstraction from SL and TL	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	surface properties enforced in our semantic trans-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	fer approach facilitates a novel combination of di-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	verse grammatical frameworks, viz. LFG for Nor-	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	wegian analysis and HPSG for English generation.	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-period above-line-space
B-Body	While an in-depth introduction to MRS (for MT)	page=0 xpos=5 ypos=6 right-column left-indent indented-line line-space headchar-capital
I-Body	is beyond the scope of this project note, Figure 1	page=0 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower
E-Body	presents a simplified example semantics.	page=0 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Body	Norwegian Analysis Syntactic analysis of Nor-	page=0 xpos=5 ypos=6 right-column full-justified font-larger aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	wegian is based on an existing LFG resource gram-	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	mar, NorGram (Dyvik, 1999), under development	page=0 xpos=5 ypos=7 right-column full-justified aligned-line year headchar-lower
I-Body	on the Xerox Linguistic Environment ( XLE ) since	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	around 1999. For use in LOGON, the gram-	page=0 xpos=5 ypos=7 right-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	mar has been modified and extended, and it has	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	been augmented with a module of Minimal Re-	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cursion Semantics representations which are com-	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	puted from LFG f-structures by co-description.	page=0 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	In Norwegian, compounding is a productive	page=0 xpos=5 ypos=8 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	morphological process, thus presenting the anal-	page=0 xpos=5 ypos=8 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	ysis engine with a steady supply of ‘new’ words,	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	e.g. something like klokkeslettuttrykk meaning ap-	page=0 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom above-blank-line above-double-space above-line-space
Page	53	page=0 xpos=4 ypos=9 single-column centered left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space numeric-only above-double-space above-line-space
B-Footer	Proceedings of the COLING/ACL 2006 Interactive Presentation Sessions, pages 53–56,	page=0 xpos=1 ypos=9 single-column left-indent right-indent font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-comma
I-Footer	Sydney, July 2006.  2006 c Association for Computational Linguistics	page=0 xpos=2 ypos=9 single-column left-indent right-indent font-smallest indented-line shorter-tail year headchar-capital page-bottom
Figure	__Figure 2__	page=1 xpos=0 ypos=-2 left-column centered left-indent right-indent box page-top figure-area above-blank-line above-double-space above-line-space
B-Caption	Figure 2: Schematic system architecture: the three core pro-	page=1 xpos=0 ypos=0 left-column full-justified font-smallest line-blank-line line-double-space line-space string-figure headchar-capital tailchar-hiphen
I-Caption	cessing components are managed by a central controller that	page=1 xpos=0 ypos=0 left-column full-justified font-smallest aligned-line headchar-lower
I-Caption	passes intermediate results (MRSs) through the translation	page=1 xpos=0 ypos=0 left-column full-justified font-smallest aligned-line headchar-lower
I-Caption	pipeline. The Parallel Virtual Machine ( PVM ) layer facilitates	page=1 xpos=0 ypos=0 left-column full-justified font-smallest aligned-line headchar-lower
E-Caption	distribution, parallelization, failure detection, and roll-over.	page=1 xpos=0 ypos=0 left-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
I-Body	proximately time-of-day expression. The project	page=1 xpos=0 ypos=1 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-lower
