Title	Unsupervised Learning of Arabic Stemming using a Parallel Corpus	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital column-bottom above-blank-line above-double-space above-line-space
Author	†	page=0 xpos=2 ypos=0 left-column left-indent right-indent font-largest column-top line-blank-line line-double-space line-space symbol-dagger column-bottom
Author	Monica Rogati Scott McCarley Yiming Yang	page=0 xpos=0 ypos=0 single-column left-indent right-indent font-larger column-top headchar-capital
B-Affiliation	Computer Science Department, IBM TJ Watson Language Technologies Institute,	page=0 xpos=0 ypos=1 single-column left-indent right-indent font-larger hanged-line longer-tail headchar-capital tailchar-comma
I-Affiliation	Carnegie Mellon University Research Center Carnegie Mellon University	page=0 xpos=0 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Email	mrogati@cs.cmu.edu jsmc@watson.ibm.com yiming@cs.cmu.edu	page=0 xpos=0 ypos=1 single-column left-indent right-indent font-smaller shorter-tail symbol-atmark headchar-lower column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	This paper presents an unsupervised learn-	page=0 xpos=0 ypos=3 left-column left-indent hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	ing approach to building a non-English	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower
I-Abstract	(Arabic) stemmer. The stemming model	page=0 xpos=0 ypos=3 left-column left-indent aligned-line
I-Abstract	is based on statistical machine translation	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower
I-Abstract	and it uses an English stemmer and a small	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Abstract	(10K sentences) parallel corpus as its sole	page=0 xpos=0 ypos=4 left-column left-indent aligned-line
I-Abstract	training resources. No parallel text is	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Abstract	needed after the training phase. Mono-	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	lingual, unannotated text can be used to	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Abstract	further improve the stemmer by allow-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ing it to adapt to a desired domain or	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower
I-Abstract	genre. Examples and results will be given	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower
I-Abstract	for Arabic , but the approach is applica-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ble to any language that needs affix re-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	moval. Our resource-frugal approach re-	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	sults in 87.5% agreement with a state of	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower
I-Abstract	the art, proprietary Arabic stemmer built	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower
I-Abstract	using rules, affix lists, and human anno-	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tated text, in addition to an unsupervised	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower
I-Abstract	component. Task-based evaluation using	page=0 xpos=0 ypos=7 left-column left-indent aligned-line headchar-lower
I-Abstract	Arabic information retrieval indicates an	page=0 xpos=0 ypos=7 left-column left-indent aligned-line headchar-capital
I-Abstract	improvement of 22-38% in average pre-	page=0 xpos=0 ypos=7 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	cision over unstemmed text, and 96% of	page=0 xpos=0 ypos=7 left-column left-indent aligned-line headchar-lower
I-Abstract	the performance of the proprietary stem-	page=0 xpos=0 ypos=8 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	mer above.	page=0 xpos=0 ypos=8 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=8 left-column right-indent font-larger hanged-line longer-tail line-blank-line line-double-space line-space numbered-heading1 column-bottom
I-Body	information retrieval point of view, prefixes and suf-	page=0 xpos=5 ypos=2 right-column full-justified column-top headchar-lower tailchar-hiphen
I-Body	fixes add little or no additional meaning; in most	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	cases, both the efficiency and effectiveness of text	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	processing applications such as information retrieval	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
E-Body	and machine translation are improved.	page=0 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	Building a rule-based stemmer for a new, arbitrary	page=0 xpos=5 ypos=3 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	language is time consuming and requires experts	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower
I-Body	with linguistic knowledge in that particular lan-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
