Title	Part of Speech Tagging in Context	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
Author	Michele BANKO and Robert C. MOORE	page=0 xpos=2 ypos=0 single-column left-indent right-indent shorter-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Microsoft Research	page=0 xpos=4 ypos=0 single-column left-indent right-indent indented-line shorter-tail headchar-capital above-line-space
Address	One Microsoft Way	page=0 xpos=4 ypos=0 single-column left-indent right-indent line-space headchar-capital above-line-space
Address	Redmond, WA 98052 USA	page=0 xpos=3 ypos=0 single-column left-indent right-indent hanged-line longer-tail line-space headchar-capital above-line-space
Email	{mbanko, bobmoore}@microsoft.com	page=0 xpos=3 ypos=1 single-column left-indent right-indent hanged-line longer-tail line-space symbol-atmark column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=1 left-column centered left-indent right-indent column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	We present a new HMM tagger that exploits	page=0 xpos=0 ypos=1 left-column centered left-indent right-indent font-smallest hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	context on both sides of a word to be tagged, and	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	evaluate it in both the unsupervised and supervised	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	case. Along the way, we present the first	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	comprehensive comparison of unsupervised	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	methods for part-of-speech tagging, noting that	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	published results to date have not been comparable	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	across corpora or lexicons. Observing that the	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	quality of the lexicon greatly impacts the accuracy	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	that can be achieved by the algorithms, we present	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	a method of HMM training that improves accuracy	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line itemization headchar-lower
I-Abstract	when training of lexical probabilities is unstable.	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-period
I-Abstract	Finally, we show how this new tagger achieves	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-capital
I-Abstract	state-of-the-art results in a supervised, non-training	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	intensive framework.	page=0 xpos=0 ypos=4 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=4 left-column right-indent hanged-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	The empiricist revolution in computational	page=0 xpos=0 ypos=4 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	linguistics has dramatically shifted the accepted	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	boundary between what kinds of knowledge are	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	best supplied by humans and what kinds are best	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	learned from data, with much of the human-	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	supplied knowledge now being in the form of	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	annotations of data. As we look to the future, we	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	expect that relatively unsupervised methods will	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	grow in applicability, reducing the need for	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
E-Body	expensive human annotation of data.	page=0 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	With respect to part-of-speech tagging, we	page=0 xpos=0 ypos=6 left-column left-indent indented-line longer-tail headchar-capital
I-Body	believe that the way forward from the relatively	page=0 xpos=0 ypos=6 left-column full-justified hanged-line headchar-lower
I-Body	small number of languages for which we can	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	currently identify parts of speech in context with	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	reasonable accuracy will make use of unsupervised	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	methods that require only an untagged corpus and	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	a lexicon of words and their possible parts of	page=0 xpos=0 ypos=7 left-column full-justified aligned-line itemization headchar-lower
I-Body	speech. We believe this based on the fact that such	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	lexicons exist for many more languages (in the	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	form of conventional dictionaries) than extensive	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
E-Body	human-tagged training corpora exist for.	page=0 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Unsupervised part-of-speech tagging, as defined	page=0 xpos=0 ypos=8 left-column left-indent indented-line longer-tail headchar-capital
I-Body	above, has been attempted using a variety of	page=0 xpos=0 ypos=8 left-column full-justified hanged-line headchar-lower
I-Body	learning algorithms (Brill 1995, Church, 1988,	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower tailchar-comma
I-Body	Cutting et. al. 1992, Elworthy, 1994 Kupiec 1992,	page=0 xpos=0 ypos=9 left-column full-justified aligned-line year headchar-capital tailchar-comma
I-Body	Merialdo 1991). While this makes unsupervised	page=0 xpos=0 ypos=9 left-column full-justified aligned-line year headchar-capital
I-Body	part-of-speech tagging a relatively well-studied	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	problem, published results to date have not been	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	comparable with respect to the training and test	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	data used, or the lexicons which have been made	page=0 xpos=5 ypos=1 right-column full-justified column-top headchar-lower
E-Body	available to the learners.	page=0 xpos=5 ypos=1 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	In this paper, we provide the first comprehensive	page=0 xpos=5 ypos=1 right-column left-indent indented-line longer-tail headchar-capital
I-Body	comparison of methods for unsupervised part-of-	page=0 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	speech tagging. In addition, we explore two new	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	ideas for improving tagging accuracy. First, we	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	explore an HMM approach to tagging that uses	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	context on both sides of the word to be tagged,	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	inspired by previous work on building	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	bidirectionality into graphical models (Lafferty et.	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	al. 2001, Toutanova et. al. 2003). Second we	page=0 xpos=5 ypos=3 right-column full-justified aligned-line year headchar-lower
I-Body	describe a method for sequential unsupervised	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	training of tag sequence and lexical probabilities in	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	an HMM, which we observe leads to improved	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	accuracy over simultaneous training with certain	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	types of models.	page=0 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	In section 2, we provide a brief description of	page=0 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital
I-Body	the methods we evaluate and review published	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower
I-Body	results. Section 3 describes the contextualized	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	variation on HMM tagging that we have explored.	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	In Section 4 we provide a direct comparison of	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-capital
I-Body	several unsupervised part-of-speech taggers, which	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	is followed by Section 5, in which we present a	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
