Title	Chinese Word Segmentation in FTRD Beijing	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
Author	Heng LI Yuan DONG Xinnian MAO	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-larger hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	France Telecom R&D Bei- France Telecom R&D Beijing France Telecom R&D Bei-	page=0 xpos=0 ypos=0 single-column left-indent right-indent font-larger hanged-line longer-tail headchar-capital tailchar-hiphen
I-Affiliation	jing jing yuan.dong@francetele	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail symbol-atmark headchar-lower above-line-space
Email	heng.li@francetelec com.com xin-	page=0 xpos=0 ypos=1 single-column left-indent right-indent hanged-line longer-tail line-space symbol-atmark headchar-lower tailchar-hiphen column-bottom above-line-space
Email	om.com	page=0 xpos=1 ypos=1 left-column left-indent right-indent column-top line-space headchar-lower above-blank-line above-double-space above-line-space
Author	Haila WANG	page=0 xpos=2 ypos=1 left-column left-indent right-indent font-larger indented-line longer-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	France Telecom R&D Bei-	page=0 xpos=1 ypos=1 left-column left-indent right-indent font-larger hanged-line longer-tail headchar-capital tailchar-hiphen
I-Affiliation	jing	page=0 xpos=3 ypos=2 left-column left-indent right-indent font-larger indented-line shorter-tail headchar-lower column-bottom
Email	nian.mao@francetelec	page=0 xpos=6 ypos=1 right-column left-indent right-indent column-top symbol-atmark headchar-lower above-line-space
Email	om.com	page=0 xpos=7 ypos=1 right-column left-indent right-indent indented-line shorter-tail line-space headchar-lower above-double-space above-line-space
Author	Wu LIU	page=0 xpos=6 ypos=1 right-column left-indent right-indent font-larger hanged-line shorter-tail line-double-space line-space headchar-capital
B-Affiliation	Beijing University of Posts	page=0 xpos=5 ypos=1 right-column left-over right-indent font-larger hanged-line longer-tail headchar-capital
I-Affiliation	and Telecommunications	page=0 xpos=5 ypos=2 right-column left-indent right-indent font-larger indented-line shorter-tail headchar-lower column-bottom above-line-space
Email	haila.wang@francete wu.liu@francetelecom	page=0 xpos=1 ypos=2 single-column centered left-indent right-indent column-top line-space symbol-atmark headchar-lower column-bottom above-line-space
Email	lecom.com	page=0 xpos=2 ypos=2 left-column left-indent right-indent column-top line-space headchar-lower above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=3 left-column centered left-indent right-indent font-larger hanged-line shorter-tail line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	This paper presents a word segmenta-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	tion system in France Telecom R&D	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	Beijing, which uses a unified approach	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	to word breaking and OOV identifica-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tion. The output can be customized to	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
