Title	Near-synonym Lexical Choice in Latent Semantic Space	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital column-bottom above-blank-line above-double-space above-line-space
Author	Tong Wang	page=0 xpos=2 ypos=0 left-column left-indent right-indent font-largest column-top line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Department of Computer Science	page=0 xpos=1 ypos=0 left-column left-indent right-indent font-larger hanged-line longer-tail headchar-capital
I-Affiliation	University of Toronto	page=0 xpos=1 ypos=1 left-column left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Email	tong@cs.toronto.edu	page=0 xpos=1 ypos=1 left-column left-indent right-indent font-smaller hanged-line longer-tail symbol-atmark headchar-lower above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-largest indented-line shorter-tail line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	We explore the near-synonym lexical	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	choice problem using a novel representa-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tion of near-synonyms and their contexts	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	in the latent semantic space. In contrast to	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	traditional latent semantic analysis (LSA),	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-comma
I-Abstract	our model is built on the lexical level	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	of co-occurrence, which has been empir-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ically proven to be effective in provid-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ing higher dimensional information on the	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	subtle differences among near-synonyms.	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	By employing supervised learning on the	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	latent features, our system achieves an ac-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	curacy of 74.5% in a “fill-in-the-blank”	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	task. The improvement over the current	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	state-of-the-art is statistically significant.	page=0 xpos=0 ypos=4 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
I-Abstract	We also formalize the notion of subtlety	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line longer-tail line-double-space line-space headchar-capital
I-Abstract	through its relation to semantic space di-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	mensionality. Using this formalization	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	and our learning models, several of our	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	intuitions about subtlety, dimensionality,	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-comma
I-Abstract	and context are quantified and empirically	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	tested.	page=0 xpos=0 ypos=6 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=6 left-column right-indent font-largest hanged-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Lexical choice is the process of selecting content	page=0 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	words in language generation. Consciously or	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	not, people encounter the task of lexical choice	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	on a daily basis — when speaking, writing, and	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	perhaps even in inner monologues. Its applica-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion also extends to various domains of natural	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	language processing, including Natural Language	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	Generation (NLG, Inkpen and Hirst 2006), writ-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-capital tailchar-hiphen
I-Body	ers’ assistant systems (Inkpen, 2007), and sec-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	ond language (L2) teaching and learning (Ouyang	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
E-Body	et al., 2009).	page=0 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail year headchar-lower tailchar-period column-bottom
Author	Graeme Hirst	page=0 xpos=6 ypos=0 right-column left-indent right-indent font-largest column-top headchar-capital
