Title	Evaluating the Word Sense Disambiguation Performance of Statistical	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital
Title	Machine Translation	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail headchar-capital above-double-space above-line-space
Author	Marine CARPUAT Dekai WU	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-largest hanged-line longer-tail line-double-space line-space headchar-capital above-line-space
Email	marine@cs.ust.hk dekai@cs.ust.hk	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-larger hanged-line longer-tail line-space symbol-atmark headchar-lower above-blank-line above-double-space above-line-space
B-Affiliation	Human Language Technology Center	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-blank-line line-double-space line-space headchar-capital
I-Affiliation	HKUST	page=0 xpos=4 ypos=1 single-column centered left-indent right-indent font-largest indented-line shorter-tail headchar-capital
I-Affiliation	Department of Computer Science	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-capital
I-Affiliation	University of Science and Technology	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-capital
Address	Clear Water Bay, Hong Kong	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-largest indented-line shorter-tail headchar-capital column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column left-indent right-indent font-largest column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-blank-line above-double-space above-line-space
B-Abstract	We present the first known empirical test of	page=0 xpos=0 ypos=2 left-column left-indent hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Abstract	an increasingly common speculative claim,	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower tailchar-comma
I-Abstract	by evaluating a representative Chinese-to-	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	English SMT model directly on word sense	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-capital
I-Abstract	disambiguation performance, using standard	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower
I-Abstract	WSD evaluation methodology and datasets	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-capital
I-Abstract	from the Senseval-3 Chinese lexical sam-	page=0 xpos=0 ypos=3 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ple task. Much effort has been put in de-	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	signing and evaluating dedicated word sense	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Abstract	disambiguation (WSD) models, in particu-	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	lar with the Senseval series of workshops.	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower tailchar-period
I-Abstract	At the same time, the recent improvements	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-capital
I-Abstract	in the BLEU scores of statistical machine	page=0 xpos=0 ypos=4 left-column left-indent aligned-line headchar-lower
I-Abstract	translation (SMT) suggests that SMT mod-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	els are good at predicting the right transla-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tion of the words in source language sen-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tences. Surprisingly however, the WSD ac-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	curacy of SMT models has never been eval-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	uated and compared with that of the dedi-	page=0 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	cated WSD models. We present controlled	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower
I-Abstract	experiments showing the WSD accuracy of	page=0 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower
