Title	Taiwan Child Language Corpus:	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital tailchar-colon above-line-space
Title	Data Collection and Annotation	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest line-space headchar-capital above-blank-line above-double-space above-line-space
Author	Jane S. Tsay	page=0 xpos=4 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Institute of Linguistics, Chung Cheng University	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-larger hanged-line longer-tail headchar-capital
Address	Min-Hsiung, Chia-Yi 621, Taiwan	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Email	lngtsay@ccu.edu.tw	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail symbol-atmark headchar-lower column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-blank-line above-double-space above-line-space
B-Abstract	Taiwan Child Language Corpus contains	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Abstract	scripts transcribed from about 330 hours	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	of recordings of fourteen young children	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	from Southern Min Chinese speaking	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	families in Taiwan. The format of the	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	corpus adopts the Child Language Data	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	Exchange System (CHILDES). The size	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	of the corpus is about 1.6 million words.	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	In this paper, we describe data collection,	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-capital tailchar-comma
I-Abstract	transcription, word segmentation, and	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	part-of-speech annotation of this corpus.	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	Applications of the corpus are also	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	discussed.	page=0 xpos=0 ypos=4 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Data Collection	page=0 xpos=0 ypos=4 left-column right-indent font-larger hanged-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Taiwan Child Language Corpus (TAICORP) is	page=0 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	a corpus of text files transcribed from the child	page=0 xpos=0 ypos=5 left-column full-justified aligned-line itemization headchar-lower
I-Body	speech recorded between October 1997 through	page=0 xpos=0 ypos=5 left-column full-justified aligned-line year headchar-lower
I-Body	May 2000. The target language is Southern Min	page=0 xpos=0 ypos=5 left-column full-justified aligned-line year headchar-capital
E-Body	Chinese spoken in Taiwan.	page=0 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	1.1 Children	page=0 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail line-blank-line line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	All fourteen children participated were from	page=0 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	Taiwanese-speaking families in Min-Hsiung	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital
E-Body	Villlage, Chiayi County, Taiwan.	page=0 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-capital tailchar-period
B-Body	There were nine boys and five girls, aged	page=0 xpos=0 ypos=7 left-column left-indent indented-line longer-tail headchar-capital
I-Body	from one year two months to three years and	page=0 xpos=0 ypos=7 left-column full-justified hanged-line headchar-lower
I-Body	eleven months at the beginning of the project.	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	More than half of the children were recorded	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
E-Body	over more than two years.	page=0 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	1.2 Recordings	page=0 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail line-blank-line line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	The recordings were made through regular	page=0 xpos=0 ypos=8 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	home visits. Spontaneous speech of these	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	children at play was recorded using Mini Disc	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	recorders. The interval of the sessions was	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower
I-Body	about two weeks. There were totally 431	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	recording sessions, each 40 to 60 minutes long,	page=0 xpos=5 ypos=1 right-column full-justified column-top headchar-lower tailchar-comma
E-Body	totaling about 330 hours.	page=0 xpos=5 ypos=2 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	1.3 Transcription	page=0 xpos=5 ypos=2 right-column right-indent aligned-line shorter-tail line-blank-line line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	Each recording session was transcribed into a	page=0 xpos=5 ypos=2 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	separate text file, using Chinese orthography.	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	For words that do not have a conventionalized	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	written form, the Taiwan Southern Min	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	romanization system, i.e., Taiwan Southern Min	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
E-Body	Pinyin was used.	page=0 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period
B-Body	About half of the sessions (from children	page=0 xpos=5 ypos=3 right-column left-indent indented-line longer-tail headchar-capital
I-Body	under two and a half years old) also have	page=0 xpos=5 ypos=3 right-column full-justified hanged-line headchar-lower
I-Body	phonetic transcription in unicode IPA	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	(International Phonetic Alphabet).	page=0 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail tailchar-period
B-Body	The three primary transcribers, who were	page=0 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital
I-Body	also the investigators who did the recordings,	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower tailchar-comma
I-Body	were well-trained linguists. All recordings were	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	first transcribed by the investigator of the	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	specific session and then checked by the other	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
E-Body	two transcribers.	page=0 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	2 Text files in CHILDES format	page=0 xpos=5 ypos=5 right-column right-indent font-larger aligned-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	TAICORP adopts the format of CHILDES	page=0 xpos=5 ypos=6 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	(Child Language Data Exchange System),	page=0 xpos=5 ypos=6 right-column full-justified aligned-line tailchar-comma
I-Body	originally set up by Elizabeth Bates, Brian	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	MacWhinney, and Catherine Snow, to transcribe	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-capital
I-Body	and code the recordings of child speech into	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	machine-readable text (MacWhinney & Snow	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
E-Body	1985, MacWhinney 1995).	page=0 xpos=5 ypos=7 right-column right-indent aligned-line shorter-tail year tailchar-period above-blank-line above-double-space above-line-space
B-Body	The main components of CHILDES format	page=0 xpos=5 ypos=7 right-column left-indent indented-line longer-tail line-blank-line line-double-space line-space headchar-capital
E-Body	are headers and tiers.	page=0 xpos=5 ypos=7 right-column right-indent hanged-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	2.1 Headers	page=0 xpos=5 ypos=7 right-column left-indent right-indent indented-line shorter-tail line-blank-line line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Listitem	Obligatory headers are necessary for every	page=0 xpos=5 ypos=8 right-column left-indent aligned-line longer-tail line-double-space line-space headchar-capital
I-Listitem	file. They mark the beginning, the end and	page=0 xpos=5 ypos=8 right-column left-indent aligned-line headchar-lower
I-Listitem	the participants of the file.	page=0 xpos=5 ypos=8 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Listitem	Constant headers mark the name of the file	page=0 xpos=5 ypos=8 right-column left-indent aligned-line longer-tail headchar-capital
I-Listitem	and the background information of the	page=0 xpos=5 ypos=9 right-column left-indent aligned-line headchar-lower
I-Listitem	children.	page=0 xpos=5 ypos=9 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period column-bottom above-blank-line above-double-space above-line-space
Page	56	page=0 xpos=4 ypos=9 single-column centered left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space numeric-only page-bottom
B-Listitem	Changeable headers contain information that	page=1 xpos=0 ypos=0 left-column left-indent page-top headchar-capital
I-Listitem	can change within the file, such as the	page=1 xpos=0 ypos=0 left-column left-indent aligned-line headchar-lower
I-Listitem	recording date, duration, coders and so on.	page=1 xpos=0 ypos=0 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	These headers begin with @, for example:	page=1 xpos=0 ypos=0 left-column left-indent right-indent indented-line longer-tail symbol-atmark headchar-capital tailchar-colon above-blank-line above-double-space above-line-space
B-Listitem	Obligatory headers:	page=1 xpos=0 ypos=0 left-column left-indent right-indent aligned-line shorter-tail line-blank-line line-double-space line-space headchar-capital tailchar-colon
B-Listitem	@Begin	page=1 xpos=0 ypos=1 left-column left-indent right-indent aligned-line shorter-tail symbol-atmark
B-Listitem	@End	page=1 xpos=0 ypos=1 left-column left-indent right-indent aligned-line shorter-tail symbol-atmark
B-Listitem	@Participants	page=1 xpos=0 ypos=1 left-column left-indent right-indent aligned-line longer-tail symbol-atmark above-blank-line above-double-space above-line-space
B-Listitem	Constant headers:	page=1 xpos=0 ypos=1 left-column left-indent right-indent aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-colon
B-Listitem	@Age of XXX:	page=1 xpos=0 ypos=1 left-column left-indent right-indent aligned-line shorter-tail symbol-atmark tailchar-colon
