Title	Lower and higher estimates	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital
Title	of the number of “true analogies”	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-lower
Title	between sentences contained in a large multilingual corpus	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-lower above-double-space above-line-space
Author	Yves Lepage	page=0 xpos=4 ypos=0 single-column left-indent right-indent font-larger indented-line shorter-tail line-double-space line-space headchar-capital
B-Affiliation	ATR Spoken Language Translation Research Labs	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger hanged-line longer-tail headchar-capital
Address	Hikari-dai 2-2-2, Keihanna Science City	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Address	619-0288 Kyōto	page=0 xpos=4 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail
Address	Japan	page=0 xpos=4 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Email	yves.lepage@atr.jp	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-smaller hanged-line longer-tail symbol-atmark headchar-lower column-bottom above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column left-indent right-indent font-larger column-top line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	The reality of analogies between words is re-	page=0 xpos=0 ypos=2 left-column left-indent font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	futed by noone (e.g., I walked is to to walk as I	page=0 xpos=0 ypos=2 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	laughed is to to laugh, noted I walked : to walk	page=0 xpos=0 ypos=2 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	:: I laughed : to laugh). But computational lin-	page=0 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line tailchar-hiphen
I-Abstract	guists seem to be quite dubious about analogies	page=0 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	between sentences: they would not be enough	page=0 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	numerous to be of any use. We report experi-	page=0 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	ments conducted on a multilingual corpus to es-	page=0 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	timate the number of analogies among the sen-	page=0 xpos=0 ypos=3 left-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	tences that it contains. We give two estimates,	page=0 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Abstract	a lower one and a higher one. As an analogy	page=0 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line itemization headchar-lower
I-Abstract	must be valid on the level of form as well as on	page=0 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	the level of meaning, we relied on the idea that	page=0 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	translation should preserve meaning to test for	page=0 xpos=0 ypos=4 left-column left-indent font-smallest aligned-line headchar-lower
I-Abstract	similar meanings.	page=0 xpos=0 ypos=4 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=5 left-column right-indent font-larger hanged-line shorter-tail line-blank-line line-double-space line-space numbered-heading1 column-bottom
I-Body	on vegan pies. : Abby is too tasteful to pour gravy	page=0 xpos=5 ypos=2 right-column full-justified column-top headchar-lower
E-Body	on. <sup>4</sup> ).	page=0 xpos=5 ypos=2 right-column right-indent font-largest aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	The purpose of this study is to estimate the num-	page=0 xpos=5 ypos=2 right-column left-indent indented-line longer-tail line-space headchar-capital tailchar-hiphen
I-Body	ber of “true analogies” present in a large corpus, i.e.,	page=0 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower tailchar-comma
I-Body	analogies which hold both on the level of form, as	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
E-Body	well as on the level of meaning.	page=0 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	Formally, let us denote ‘A’ as some meaning, and	page=0 xpos=5 ypos=3 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	L(‘A’) as the set of all possible ways of realising	page=0 xpos=5 ypos=3 right-column full-justified font-largest hanged-line headchar-capital
I-Body	‘A’ in a particular language L. Let us denote A as	page=0 xpos=5 ypos=3 right-column full-justified font-largest aligned-line
I-Body	some realisation of ‘A’, i.e., A ∈ L(‘A’). With these	page=0 xpos=5 ypos=3 right-column full-justified font-largest aligned-line headchar-lower
I-Body	notations, we want to count, in a given corpus, all	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	cases where the following holds <sup>5</sup> .	page=0 xpos=5 ypos=4 right-column right-indent font-largest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Equation	A ∈ L(‘A’) ∧	page=0 xpos=5 ypos=4 right-column left-indent right-indent font-largest indented-line shorter-tail line-double-space line-space headchar-capital
I-Equation	B ∈ L(‘B’) ∧	page=0 xpos=5 ypos=4 right-column left-indent right-indent font-largest aligned-line headchar-capital
I-Equation	C ∈ L(‘C’) ∧	page=0 xpos=5 ypos=5 right-column left-indent right-indent font-largest aligned-line headchar-capital
I-Equation	D ∈ L(‘D’) ∧	page=0 xpos=5 ypos=5 right-column left-indent right-indent font-largest aligned-line headchar-capital column-bottom above-line-space
B-Body	A long tradition in linguistics views analogy as a	page=0 xpos=0 ypos=5 single-column right-indent column-top line-space headchar-capital
I-Body	means for the speaker to analyze or produce new A : B :: C : D ∧ ‘A’ : ‘B’ :: ‘C’ : ‘D’	page=0 xpos=0 ypos=5 single-column right-indent font-largest aligned-line longer-tail headchar-lower
I-Body	sentences <sup>1</sup> . To be linguistically relevant, an analogy	page=0 xpos=0 ypos=5 single-column right-indent font-largest aligned-line shorter-tail headchar-lower
I-Body	should hold on the level of form as well as on the The reason for estimating the number of “true	page=0 xpos=0 ypos=6 single-column full-justified font-largest aligned-line longer-tail headchar-lower column-bottom
I-Body	level of meaning. analogies” in a large corpus comes from the fact	page=0 xpos=0 ypos=6 left-column right-over font-largest column-top headchar-lower column-bottom
