Title	Optimization for Statistical Machine	page=0 xpos=0 ypos=0 single-column right-indent font-largest page-top headchar-capital above-line-space
Title	Translation: A Survey	page=0 xpos=0 ypos=0 single-column right-indent font-largest aligned-line shorter-tail line-space headchar-capital above-blank-line above-double-space above-line-space
Author	Graham Neubig <sup>∗</sup>	page=0 xpos=0 ypos=0 single-column right-indent font-largest aligned-line shorter-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Graduate School of Information Science	page=0 xpos=0 ypos=1 single-column right-indent aligned-line longer-tail headchar-capital above-line-space
I-Affiliation	Nara Institute of Science and Technology	page=0 xpos=0 ypos=1 single-column right-indent aligned-line longer-tail line-space headchar-capital above-double-space above-line-space
Author	Taro Watanabe <sup>∗∗</sup>	page=0 xpos=0 ypos=1 single-column right-indent font-largest aligned-line shorter-tail line-double-space line-space headchar-capital
B-Affiliation	Google Inc.	page=0 xpos=0 ypos=2 single-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-blank-line above-double-space above-line-space
B-Abstract	In statistical machine translation (SMT), the optimization of the system parameters to maximize	page=0 xpos=0 ypos=2 single-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital above-line-space
I-Abstract	translation accuracy is now a fundamental part of virtually all modern systems. In this article,	page=0 xpos=0 ypos=2 single-column full-justified aligned-line line-space headchar-lower tailchar-comma above-line-space
I-Abstract	we survey 12 years of research on optimization for SMT, from the seminal work on discriminative	page=0 xpos=0 ypos=3 single-column full-justified aligned-line line-space headchar-lower above-line-space
I-Abstract	models (Och and Ney 2002) and minimum error rate training (Och 2003), to the most recent	page=0 xpos=0 ypos=3 single-column full-justified aligned-line line-space year headchar-lower above-line-space
I-Abstract	advances. Starting with a brief introduction to the fundamentals of SMT systems, we follow by	page=0 xpos=0 ypos=3 single-column full-justified aligned-line line-space headchar-lower above-line-space
I-Abstract	covering a wide variety of optimization algorithms for use in both batch and online optimization.	page=0 xpos=0 ypos=3 single-column full-justified aligned-line line-space headchar-lower tailchar-period above-line-space
I-Abstract	Specifically, we discuss losses based on direct error minimization, maximum likelihood, max-	page=0 xpos=0 ypos=3 single-column full-justified aligned-line line-space headchar-capital tailchar-hiphen above-line-space
I-Abstract	imum margin, risk minimization, ranking, and more, along with the appropriate methods for	page=0 xpos=0 ypos=4 single-column full-justified aligned-line line-space headchar-lower above-line-space
I-Abstract	minimizing these losses. We also cover recent topics, including large-scale optimization, non-	page=0 xpos=0 ypos=4 single-column full-justified aligned-line line-space headchar-lower tailchar-hiphen above-line-space
I-Abstract	linear models, domain-dependent optimization, and the effect of MT evaluation measures or	page=0 xpos=0 ypos=4 single-column full-justified aligned-line line-space headchar-lower above-line-space
I-Abstract	search on optimization. Finally, we discuss the current state of affairs in MT optimization,	page=0 xpos=0 ypos=4 single-column full-justified aligned-line line-space headchar-lower tailchar-comma above-line-space
I-Abstract	and point out some unresolved problems that will likely be the target of further research in	page=0 xpos=0 ypos=4 single-column full-justified aligned-line line-space headchar-lower above-line-space
I-Abstract	optimization for MT.	page=0 xpos=0 ypos=5 single-column right-indent aligned-line shorter-tail line-space headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1. Introduction	page=0 xpos=0 ypos=5 single-column right-indent aligned-line shorter-tail line-blank-line line-double-space line-space itemization above-blank-line above-double-space above-line-space
B-Body	Machine translation (MT) has long been both one of the most promising applications	page=0 xpos=0 ypos=5 single-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Body	of natural language processing technology and one of the most elusive. However, over	page=0 xpos=0 ypos=6 single-column full-justified aligned-line headchar-lower
I-Body	approximately the past decade, huge gains in translation accuracy have been achieved	page=0 xpos=0 ypos=6 single-column full-justified aligned-line headchar-lower
I-Body	(Graham et al. 2014), and commercial systems deployed for hundreds of language	page=0 xpos=0 ypos=6 single-column full-justified aligned-line year
I-Body	pairs are being used by hundreds of millions of users. There are many reasons for	page=0 xpos=0 ypos=6 single-column full-justified aligned-line headchar-lower
I-Body	these advances in the accuracy and coverage of MT, but among them two particularly	page=0 xpos=0 ypos=6 single-column full-justified aligned-line headchar-lower
I-Body	stand out: statistical machine translation (SMT) techniques that make it possible to learn	page=0 xpos=0 ypos=7 single-column full-justified aligned-line headchar-lower
I-Body	statistical models from data, and massive increases in the amount of data available to	page=0 xpos=0 ypos=7 single-column full-justified aligned-line headchar-lower
E-Body	learn SMT models.	page=0 xpos=0 ypos=7 single-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-Footnote	∗ 8916-5 Takayama-cho, Ikoma, Nara, Japan. E-mail: neubig@is.naist.jp.	page=0 xpos=0 ypos=8 single-column left-indent right-indent font-smallest indented-line longer-tail line-blank-line line-double-space line-space symbol-atmark tailchar-period
I-Footnote	∗∗ 6-10-1 Roppongi, Minato-ku, Tokyo, Japan. E-mail: tarow@google.com.	page=0 xpos=0 ypos=8 single-column right-indent font-smallest hanged-line shorter-tail symbol-atmark tailchar-period
I-Footnote	This work was mostly done while the second author was affiliated with the National Institute	page=0 xpos=0 ypos=8 single-column left-indent right-indent font-smallest indented-line longer-tail headchar-capital
I-Footnote	of Information and Communications Technology, 3-5 Hikaridai, Seika-cho, Soraku-gun, Kyoto,	page=0 xpos=0 ypos=8 single-column left-indent right-indent font-smallest aligned-line headchar-lower tailchar-comma
I-Footnote	619-0289, Japan.	page=0 xpos=0 ypos=8 single-column left-indent right-indent font-smallest aligned-line shorter-tail tailchar-period above-double-space above-line-space
B-Footer	Submission received: 3 June 2014; revised version received: 18 March 2015; accepted for publication:	page=0 xpos=0 ypos=8 single-column right-indent font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-colon
I-Footer	11 October 2015.	page=0 xpos=0 ypos=9 single-column right-indent font-smallest aligned-line shorter-tail numbered-heading1 year tailchar-period above-double-space above-line-space
B-Footer	doi:10.1162/COLI a 00241	page=0 xpos=0 ypos=9 single-column right-indent font-smallest aligned-line longer-tail line-double-space line-space headchar-lower above-blank-line above-double-space above-line-space
B-Footer	© 2016 Association for Computational Linguistics	page=0 xpos=0 ypos=9 single-column right-indent font-smallest aligned-line longer-tail line-blank-line line-double-space line-space year page-bottom
B-Header	Computational Linguistics Volume 42, Number 1	page=1 xpos=0 ypos=0 left-column right-over font-smallest page-top headchar-capital column-bottom above-blank-line above-double-space above-line-space
B-Body	Within the SMT framework, there have been two revolutions in the way we math-	page=1 xpos=0 ypos=0 single-column left-indent column-top line-blank-line line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ematically model the translation process. The first was the pioneering work of Brown	page=1 xpos=0 ypos=0 single-column full-justified hanged-line headchar-lower
I-Body	et al. (1993), who proposed the idea of SMT, and described methods for estimation of the	page=1 xpos=0 ypos=0 single-column full-justified aligned-line year headchar-lower
I-Body	parameters used in translation. In that work, the parameters of a word-based generative	page=1 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower
I-Body	translation model were optimized to maximize the conditional likelihood of the training	page=1 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower
I-Body	corpus. The second major advance in SMT is the discriminative training framework	page=1 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower
I-Body	proposed by Och and Ney (2002) and Och (2003), who propose log-linear models for	page=1 xpos=0 ypos=1 single-column full-justified aligned-line year headchar-lower
I-Body	MT, optimized to maximize either the probability of getting the correct sentence from	page=1 xpos=0 ypos=1 single-column full-justified aligned-line headchar-capital
I-Body	a k-best list of candidates, or to directly achieve the highest accuracy over the entire	page=1 xpos=0 ypos=1 single-column full-justified aligned-line itemization headchar-lower
I-Body	corpus. By describing the scoring function for MT as a flexibly parameterizable log-	page=1 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	linear model, and describing discriminative algorithms to optimize these parameters, it	page=1 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Body	became possible to think of MT like many other structured prediction problems, such	page=1 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
E-Body	as POS tagging or parsing (Collins 2002).	page=1 xpos=0 ypos=2 single-column right-indent aligned-line shorter-tail year headchar-lower tailchar-period
B-Body	However, within the general framework of structured prediction, MT stands apart	page=1 xpos=0 ypos=2 single-column left-indent indented-line longer-tail headchar-capital
I-Body	in many ways, and as a result requires a number of unique design decisions not neces-	page=1 xpos=0 ypos=3 single-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	sary in other frameworks (as summarized in Table 1). The first is the search space that	page=1 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
I-Body	must be considered. The search space in MT is generally too large to expand exhaus-	page=1 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tively, so it is necessary to decide which subset of all the possible hypotheses should	page=1 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
I-Body	be used in optimization. In addition, the evaluation of MT accuracy is not straight-	page=1 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	forward, with automatic evaluation measures for MT still being researched to this day.	page=1 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower tailchar-period
I-Body	From the optimization perspective, even once we have chosen an automatic evaluation	page=1 xpos=0 ypos=4 single-column full-justified aligned-line headchar-capital
I-Body	metric, it is not necessarily the case that it can be decomposed for straightforward	page=1 xpos=0 ypos=4 single-column full-justified aligned-line headchar-lower
I-Body	integration with structured learning algorithms. Given this evaluation measure, it is	page=1 xpos=0 ypos=4 single-column full-justified aligned-line headchar-lower
I-Body	necessary to incorporate it into a loss function to target. The loss function should be	page=1 xpos=0 ypos=4 single-column full-justified aligned-line headchar-lower
I-Body	closely related to the final evaluation objective, while allowing for the use of efficient	page=1 xpos=0 ypos=4 single-column full-justified aligned-line headchar-lower
I-Body	optimization algorithms. Finally, it is necessary to choose an optimization algorithm.	page=1 xpos=0 ypos=5 single-column full-justified aligned-line headchar-lower tailchar-period
I-Body	In many cases it is possible to choose a standard algorithm from other fields, but there	page=1 xpos=0 ypos=5 single-column full-justified aligned-line headchar-capital
I-Body	are also algorithms that have been tailored towards the unique challenges posed by	page=1 xpos=0 ypos=5 single-column full-justified aligned-line headchar-lower
E-Body	MT.	page=1 xpos=0 ypos=5 single-column right-indent aligned-line shorter-tail headchar-capital tailchar-period column-bottom above-blank-line above-double-space above-line-space
B-Caption	Table 1	page=1 xpos=0 ypos=6 left-column right-indent font-smallest column-top line-blank-line line-double-space line-space string-table headchar-capital column-bottom
Table	__Table 1__	page=1 xpos=6 ypos=6 single-column left-indent right-over box column-top table-area
B-Table	A road map of the various elements that affect MT	page=1 xpos=0 ypos=6 single-column right-indent font-smallest hanged-line shorter-tail headchar-capital column-bottom above-double-space above-line-space
I-Table	Which Loss Functions?	page=1 xpos=0 ypos=6 left-column right-indent font-smallest column-top line-double-space line-space headchar-capital
I-Table	Error (§3.1)	page=1 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	Softmax (§3.2)	page=1 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	Risk (§3.3)	page=1 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	Margin, Perceptron (§3.4)	page=1 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	Ranking (§3.5)	page=1 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	Minimum Squared Error (§3.6)	page=1 xpos=0 ypos=7 left-column right-indent font-smallest aligned-line longer-tail headchar-capital above-blank-line above-double-space above-line-space
I-Table	Which Evaluation Measure?	page=1 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line shorter-tail line-blank-line line-double-space line-space headchar-capital
I-Table	Corpus-level, Sentence Level (§2.5)	page=1 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	BLEU and Approximations (§2.5.1, §2.5.2)	page=1 xpos=0 ypos=8 left-column centered right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	Other Measures (§8.3)	page=1 xpos=0 ypos=8 left-column right-indent font-smallest aligned-line shorter-tail headchar-capital above-double-space above-line-space
I-Table	Other Topics:	page=1 xpos=0 ypos=8 left-column left-indent right-indent font-smallest indented-line shorter-tail line-double-space line-space headchar-capital tailchar-colon column-bottom
I-Table	Which	page=1 xpos=4 ypos=6 right-column right-indent font-smallest column-top headchar-capital
I-Table	Minimum Error Rate Training (§5.1)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	Gradient-based Methods (§5.2, §6.5)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line headchar-capital
I-Table	Margin-based Methods (§5.3)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	Linear Regression (§5.4)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	Perceptron (§6.2)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	MIRA (§6.3)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	AROW (§6.4)	page=1 xpos=4 ypos=7 right-column right-indent font-smallest aligned-line longer-tail headchar-capital above-double-space above-line-space
I-Table	Which Hypotheses to Target?	page=1 xpos=4 ypos=8 right-column right-indent font-smallest aligned-line longer-tail line-double-space line-space headchar-capital
I-Table	k-best vs. Lattice vs. Forest (§2.4)	page=1 xpos=4 ypos=8 right-column right-indent font-smallest aligned-line longer-tail headchar-lower
I-Table	Merged k-bests (§5)	page=1 xpos=4 ypos=8 right-column right-indent font-smallest aligned-line shorter-tail headchar-capital
I-Table	Forced Decoding (§2.4), Oracles (§4)	page=1 xpos=4 ypos=8 right-column right-indent font-smallest aligned-line longer-tail headchar-capital column-bottom above-blank-line above-double-space above-line-space
I-Table	Large Data Sets (§7), Non-linear Models (§8.1),	page=1 xpos=0 ypos=9 single-column left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space headchar-capital tailchar-comma
I-Table	Domain Adaptation (§8.2), Search and Optimization (§8.4)	page=1 xpos=0 ypos=9 single-column left-indent right-indent font-smallest aligned-line longer-tail headchar-capital column-bottom above-blank-line above-double-space above-line-space
Page	2	page=1 xpos=0 ypos=9 left-column right-indent column-top line-blank-line line-double-space line-space numeric-only page-bottom
B-Header	Neubig and Watanabe Optimization for Statistical Machine Translation	page=2 xpos=0 ypos=0 single-column full-justified font-smallest page-top headchar-capital above-blank-line above-double-space above-line-space
B-Body	In this article, we survey the state of the art in machine translation optimization	page=2 xpos=0 ypos=0 single-column left-indent indented-line line-blank-line line-double-space line-space headchar-capital
I-Body	in a comprehensive and systematic fashion, covering a wide variety of topics, with a	page=2 xpos=0 ypos=0 single-column full-justified hanged-line headchar-lower
I-Body	unified set of terminology. In Section 2, we first provide definitions of the problem of	page=2 xpos=0 ypos=0 single-column full-justified aligned-line headchar-lower
I-Body	machine translation, describe briefly how models are built, how features are defined,	page=2 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and how translations are evaluated, and finally define the optimization setting. In	page=2 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower
I-Body	Section 3, we next describe a variety of loss functions that have been targeted in machine	page=2 xpos=0 ypos=1 single-column full-justified aligned-line headchar-capital
I-Body	translation optimization. In Section 4, we explain the selection of oracle translations,	page=2 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	a non-trivial process that directly affects the optimization results. In Section 5, we	page=2 xpos=0 ypos=1 single-column full-justified aligned-line itemization headchar-lower
I-Body	describe batch optimization algorithms, starting with the popular minimum error rate	page=2 xpos=0 ypos=1 single-column full-justified aligned-line headchar-lower
I-Body	training, and continuing with other approaches using likelihood, margin, rank loss, or	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Body	risk as objectives. In Section 6, we describe online learning algorithms, first explaining	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Body	the relationship between corpus-level optimization and sentence-level optimization,	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and then moving on to algorithms based on perceptron, margin, or likelihood-based	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Body	objectives. In Section 7, we describe the recent advances in scaling training of MT	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Body	systems up to large amounts of data through parallel computing, and in Section 8, we	page=2 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
I-Body	cover a number of other topics in MT optimization such as non-linear models, domain	page=2 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
I-Body	adaptation, and the relationship between MT evaluation and optimization. Finally, we	page=2 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
I-Body	conclude in Section 9, overviewing the methods described, making a brief note about	page=2 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
I-Body	which methods see the most use in actual systems, and outlining some of the unsolved	page=2 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower
E-Body	problems in the optimization of MT systems.	page=2 xpos=0 ypos=3 single-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	2. Machine Translation Preliminaries and Definitions	page=2 xpos=0 ypos=4 single-column right-indent aligned-line longer-tail line-blank-line line-double-space line-space itemization above-blank-line above-double-space above-line-space
B-Body	Before delving into the details of actual optimization algorithms, we first introduce pre-	page=2 xpos=0 ypos=4 single-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-hiphen
I-Body	liminaries and definitions regarding MT in general and the MT optimization problem in	page=2 xpos=0 ypos=4 single-column full-justified aligned-line headchar-lower
I-Body	particular. We focus mainly on the aspects of MT that are relevant to optimization, and	page=2 xpos=0 ypos=5 single-column full-justified aligned-line headchar-lower
E-Body	readers may refer to Koehn (2010) or Lopez (2008) for more details about MT in general.	page=2 xpos=0 ypos=5 single-column full-justified aligned-line year headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SubsectionHeader	2.1 Machine Translation	page=2 xpos=0 ypos=5 single-column right-indent aligned-line shorter-tail line-blank-line line-double-space line-space numbered-heading2 above-blank-line above-double-space above-line-space
B-Body	Machine translation is the problem of automatically translating from one natural lan-	page=2 xpos=0 ypos=5 single-column full-justified aligned-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-hiphen
I-Body	guage to another. Formally, we define this problem by specifying F to be the collection	page=2 xpos=0 ypos=6 single-column full-justified font-larger aligned-line headchar-lower
I-Body	of all source sentences to be translated, f ∈ F as one of the sentences, and E ( f ) as the	page=2 xpos=0 ypos=6 single-column full-justified font-larger aligned-line headchar-lower
I-Body	collection of all possible target language sentences that can be obtained by translating f .	page=2 xpos=0 ypos=6 single-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Machine translation systems perform this translation process by dividing the translation	page=2 xpos=0 ypos=6 single-column full-justified aligned-line headchar-capital
I-Body	of a full sentence into the translation and recombination of smaller parts, which are	page=2 xpos=0 ypos=6 single-column full-justified aligned-line headchar-lower
E-Body	represented as hidden variables, which together form a derivation.	page=2 xpos=0 ypos=6 single-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	For example, in phrase-based translation (Koehn, Och, and Marcu 2003), the hidden	page=2 xpos=0 ypos=7 single-column left-indent indented-line longer-tail year headchar-capital
I-Body	variables will be the alignment between the phrases of the source and target sentences,	page=2 xpos=0 ypos=7 single-column full-justified hanged-line headchar-lower tailchar-comma
I-Body	and in tree-based translation models (Yamada and Knight 2001; Chiang 2007), the	page=2 xpos=0 ypos=7 single-column full-justified aligned-line year headchar-lower
