Title	Towards an Intelligent Multilingual Keyboard System	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-line-space
Title	Tanapong Potipiti, Virach Sornlertlamvanich, Kanokwut Thanadkran	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-capital above-line-space
B-Affiliation	National Electronics and Computer Technology Center,	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-capital tailchar-comma
I-Affiliation	National Science and Technology Development Agency,	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest headchar-capital tailchar-comma
I-Affiliation	Ministry of Science and Technology Environment,	page=0 xpos=3 ypos=0 single-column left-indent right-indent font-largest indented-line shorter-tail headchar-capital tailchar-comma
Address	22 <sup>nd</sup> Floor Gypsum Metropolitan Tower 539/2 Sriayudhya Rd. Rajthevi Bangkok 10400 Thailand	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail numbered-heading1
Email	Email: tanapong@nectec.or.th, virach@nectec.or.th, kanokwutt@notes.nectec.or.th	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail symbol-atmark headchar-capital column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	ABSTRACT	page=0 xpos=0 ypos=1 left-column right-indent font-largest column-top line-blank-line line-double-space line-space headchar-capital
B-Abstract	This paper proposes a practical approach employing n-gram	page=0 xpos=0 ypos=1 left-column full-justified aligned-line longer-tail headchar-capital
I-Abstract	models and error-correction rules for Thai key prediction and	page=0 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Abstract	Thai-English language identification. The paper also proposes	page=0 xpos=0 ypos=2 left-column full-justified aligned-line headchar-capital
I-Abstract	rule-reduction algorithm applying mutual information to reduce	page=0 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Abstract	the error-correction rules. Our algorithm reported more than	page=0 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Abstract	99% accuracy in both language identification and key	page=0 xpos=0 ypos=2 left-column full-justified aligned-line
I-Abstract	prediction.	page=0 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1 INTRODUCTION	page=0 xpos=0 ypos=3 left-column right-indent font-largest aligned-line longer-tail line-blank-line line-double-space line-space numbered-heading1
B-Body	For Thai users, there are always two annoyances while typing	page=0 xpos=0 ypos=3 left-column full-justified aligned-line longer-tail headchar-capital
I-Body	Thai-English bilingual documents, which are usual for Thais.	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital tailchar-period
I-Body	The first is when the users want to switch from typing Thai to	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital
I-Body	English, they have to input a special key to tell the operating	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital
I-Body	system to change the language mode. Further, if the language-	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	switching key is ignored, they have to delete the token just typed	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	and re-type that token after language switching. The second is	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	that Thai has more than 100 alphabets, to input about half of all	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	Thai characters, the user has to use combinations of two keys	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-capital
I-Body	(shift key + another key) to input them. Some of the other Asian	page=0 xpos=0 ypos=4 left-column full-justified aligned-line
E-Body	users also have the same problem.	page=0 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-Body	It will be wonderful, if there is a intelligent keyboard	page=0 xpos=0 ypos=5 left-column left-indent indented-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Body	system that is able to perform these two tasks –switching	page=0 xpos=0 ypos=5 left-column full-justified hanged-line headchar-lower
I-Body	language and shifting key– automatically. This paper proposes a	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	practical solution for these disturbances by applying trigram	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	character probabilistic model and error-correction rules. To	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	optimize number of the generated error-correction rules, we	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	propose a rule reduction approach using mutual information.	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	More than 99 percent of key prediction accuracy results are	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital
E-Body	reported.	page=0 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	2 RELATED WORKS	page=0 xpos=0 ypos=6 left-column right-indent font-largest aligned-line longer-tail line-double-space line-space numbered-heading1
B-Body	There is only one related work on inputting Chinese words	page=0 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail headchar-capital
I-Body	through 0-9 numpad keys. [8] applied lexical trees and Chinese	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	word n-grams to word prediction for inputting Chinese	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	sentences by using digit keys. They reported 94.4% prediction	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	accuracy. However, they did not deal with automatic language	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	identification process. The lexical trees they employed required	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	a large amount of space. Their algorithm is required some	page=0 xpos=0 ypos=7 left-column full-justified aligned-line itemization headchar-lower
E-Body	improvement for a practical use.	page=0 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period column-bottom
B-SectionHeader	3 THE APPROACH	page=0 xpos=5 ypos=1 right-column right-indent font-largest column-top numbered-heading1 above-line-space
B-SubsectionHeader	3.1 Overview	page=0 xpos=5 ypos=1 right-column right-indent font-largest aligned-line shorter-tail line-space numbered-heading2
B-Body	In the traditional Thai keyboard input system, a key button with	page=0 xpos=5 ypos=2 right-column full-justified aligned-line longer-tail headchar-capital
I-Body	the help of language-switching key and the shift key can output	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
