Title	Automatic recognition of French expletive pronoun occurrences	page=0 xpos=0 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
Author	Laurence DANLOS	page=0 xpos=3 ypos=0 single-column left-indent right-indent font-larger indented-line shorter-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Université Paris 7	page=0 xpos=3 ypos=0 single-column left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Address	2 Place Jussieu	page=0 xpos=4 ypos=0 single-column left-indent right-indent font-larger indented-line shorter-tail numbered-heading1
Address	F-75005 Paris	page=0 xpos=4 ypos=0 single-column left-indent right-indent font-larger headchar-capital above-line-space
Email	danlos@linguist.jussieu.fr	page=0 xpos=2 ypos=1 single-column left-indent right-indent font-smaller hanged-line longer-tail line-space symbol-atmark headchar-lower column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	We present a tool, called ILIMP , which	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	takes as input a raw text in French and	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	produces as output the same text in	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	which every occurrence of the pronoun	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	il is tagged either with tag [ANA] for	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	anaphoric or [IMP] for impersonal or	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	expletive. This tool is therefore	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	designed to distinguish between the	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	anaphoric occurrences of il, for which	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	an anaphora resolution system has to	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	look for an antecedent, and the expletive	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	occurrences of this pronoun, for which it	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	does not make sense to look for an	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	antecedent. The precision rate for ILIMP	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	is 97,5%. The few errors are analyzed in	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	detail. Other tasks using the method	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	developed for ILIMP are described	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	briefly, as well as the use of ILIMP in a	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	modular syntactic analysis system.	page=0 xpos=0 ypos=5 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=6 left-column right-indent font-larger hanged-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	A lot of research is dedicated to anaphora	page=0 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	resolution since it is a crucial issue, for example,	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	for Information Retrieval or Text Summarization.	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Among anaphora, third person pronouns are quite	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	frequent and therefore widely studied. Pronoun il	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	in French, it in English, can be used either	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	"impersonally" ("expletively") (il pleut, it rains)	page=0 xpos=0 ypos=7 left-column full-justified aligned-line
I-Body	or anaphorically (il est violet, it is purple).	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Therefore, authors who have developed a	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	pronoun resolution system acknowledge that the	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	impersonal pronoun occurrences must be	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	recognized first, before dealing with anaphoric	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
E-Body	pronouns.	page=0 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period column-bottom
B-Body	There exists a number of works on the	page=0 xpos=5 ypos=2 right-column left-indent column-top headchar-capital
I-Body	English pronoun it, among them (Lapin, Leass,	page=0 xpos=5 ypos=2 right-column full-justified hanged-line headchar-capital tailchar-comma
I-Body	1994), (Kennedy, Bogurev, 1996) and (Evans	page=0 xpos=5 ypos=2 right-column full-justified aligned-line year
I-Body	2001). However, no work has been done on the	page=0 xpos=5 ypos=2 right-column full-justified aligned-line year
I-Body	French pronoun il <sup>1</sup> . This paper presents a tool,	page=0 xpos=5 ypos=2 right-column full-justified font-largest aligned-line headchar-capital tailchar-comma
I-Body	ILIMP , which is designed to mark any occurrence	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	of il with either tag [IMP] or tag [ANA] (for	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	impersonal or anaphoric use, respectively). This	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	tool is rule based (as it is the case for Lapin and	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	Leass' system); it works on raw texts (contrarily	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	to Lapin and Leass' system which relies on a	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
E-Body	syntactic analysis).	page=0 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	If ILIMP is imperative for an anaphora	page=0 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital
I-Body	resolution system, it is also a tool which can be	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower
I-Body	integrated into a processing chain within a	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
