Title	Automatic Recognition of Logical Relations for English, Chinese and	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-line-space
Title	Japanese in the GLARF Framework	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-capital above-blank-line above-double-space above-line-space
Author	Adam Meyers † , Michiko Kosaka ‡ , Nianwen Xue ⋄ , Heng Ji ⋆ , Ang Sun † , Shasha Liao † and Wei Xu †	page=0 xpos=0 ypos=1 single-column centered left-over right-over font-largest hanged-line longer-tail line-blank-line line-double-space line-space symbol-dagger symbol-dagger headchar-capital
B-Affiliation	† New York University, ‡ Monmouth University, ⋄ Brandeis University, ⋆ City University of New York	page=0 xpos=0 ypos=1 single-column centered left-over right-over font-largest indented-line shorter-tail symbol-dagger symbol-dagger column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=2 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	We present GLARF, a framework for repre-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	senting three linguistic levels and systems for	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	generating this representation. We focus on a	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	logical level, like LFG’s F-structure, but com-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	patible with Penn Treebanks. While less fine-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	grained than typical semantic role labeling ap-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	proaches, our logical structure has several ad-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	vantages: (1) it includes all words in all sen-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	tences, regardless of part of speech or seman-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	tic domain; and (2) it is easier to produce ac-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	curately. Our systems achieve 90% for En-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	glish/Japanese News and 74.5% for Chinese	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	News – these F-scores are nearly the same as	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-capital
I-Abstract	those achieved for treebank-based parsing.	page=0 xpos=0 ypos=5 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=5 left-column right-indent font-larger hanged-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	For decades, computational linguists have paired a	page=0 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	surface syntactic analysis with an analysis represent-	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing something “deeper”. The work of Harris (1968),	page=0 xpos=0 ypos=6 left-column full-justified aligned-line year headchar-lower tailchar-comma
I-Body	Chomsky (1957) and many others showed that one	page=0 xpos=0 ypos=6 left-column full-justified aligned-line year headchar-capital
I-Body	could use these deeper analyses to regularize differ-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ences between ways of expressing the same idea.	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	For statistical methods, these regularizations, in ef-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	fect, reduce the number of significant differences be-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tween observable patterns in data and raise the fre-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	quency of each difference. Patterns are thus easier	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	to learn from training data and easier to recognize in	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	test data, thus somewhat compensating for the spare-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
