Title	Computational Complexity of Statistical Machine Translation	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital column-bottom above-blank-line above-double-space above-line-space
Author	Raghavendra Udupa U.	page=0 xpos=1 ypos=0 left-column left-indent right-indent font-larger column-top line-blank-line line-double-space line-space headchar-capital tailchar-period
B-Affiliation	IBM India Research Lab	page=0 xpos=1 ypos=0 left-column left-indent right-indent font-larger aligned-line headchar-capital column-bottom
I-Affiliation	New Delhi	page=0 xpos=2 ypos=1 single-column left-indent right-indent font-larger column-top headchar-capital column-bottom
Author	Hemanta K. Maji	page=0 xpos=6 ypos=0 right-column left-indent right-indent font-larger column-top headchar-capital
B-Affiliation	Dept. of Computer Science	page=0 xpos=5 ypos=0 right-column left-indent right-indent font-larger hanged-line longer-tail headchar-capital column-bottom
I-Affiliation	University of Illinois at Urbana-Champaigne	page=0 xpos=4 ypos=1 single-column left-indent right-indent font-larger column-top headchar-capital column-bottom
Address	India	page=0 xpos=2 ypos=1 left-column left-indent right-indent font-larger column-top headchar-capital
Email	uraghave@in.ibm.com	page=0 xpos=1 ypos=1 left-column left-indent right-indent hanged-line longer-tail symbol-atmark headchar-lower above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger indented-line shorter-tail line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	In this paper we study a set of prob-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	lems that are of considerable importance	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	to Statistical Machine Translation (SMT)	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	but which have not been addressed satis-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	factorily by the SMT research community.	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	Over the last decade, a variety of SMT	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	algorithms have been built and empiri-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	cally tested whereas little is known about	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	the computational complexity of some of	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	the fundamental problems of SMT. Our	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	work aims at providing useful insights into	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	the the computational complexity of those	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	problems. We prove that while IBM Mod-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	els 1-2 are conceptually and computation-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ally simple, computations involving the	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	higher (and more useful) models are hard.	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	Since it is unlikely that there exists a poly-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-capital tailchar-hiphen
I-Abstract	nomial time solution for any of these hard	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	problems (unless P = NP and P <sup>#P</sup> =	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent font-largest aligned-line headchar-lower
I-Abstract	P), our results highlight and justify the	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	need for developing polynomial time ap-	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	proximations for these computations. We	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	also discuss some practical ways of deal-	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ing with complexity.	page=0 xpos=0 ypos=7 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=7 left-column right-indent font-larger hanged-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Statistical Machine Translation is a data driven	page=0 xpos=0 ypos=7 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	machine translation technique which uses proba-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	bilistic models of natural language for automatic	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	translation (Brown et al., 1993), (Al-Onaizan et	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower
I-Body	al., 1999). The parameters of the models are	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower
I-Body	estimated by iterative maximum-likelihood train-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing on a large parallel corpus of natural language	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	texts using the EM algorithm (Brown et al., 1993).	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower tailchar-period
I-Body	The models are then used to decode, i.e. trans-	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	late texts from the source language to the target	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower column-bottom
I-Body	hemanta.maji@gmail.com	page=0 xpos=5 ypos=1 right-column left-indent right-indent column-top symbol-atmark headchar-lower above-blank-line above-double-space above-line-space
I-Body	language <sup>1</sup> (Tillman, 2001), (Wang, 1997), (Ger-	page=0 xpos=5 ypos=2 right-column full-justified font-largest hanged-line longer-tail line-blank-line line-double-space line-space year headchar-lower tailchar-hiphen
I-Body	mann et al., 2003), (Udupa et al., 2004). The	page=0 xpos=5 ypos=2 right-column full-justified aligned-line year headchar-lower
I-Body	models are independent of the language pair and	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	therefore, can be used to build a translation sys-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tem for any language pair as long as a parallel	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	corpus of texts is available for training. Increas-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ingly, parallel corpora are becoming available	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	for many language pairs and SMT systems have	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	been built for French-English, German-English,	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	Arabic-English, Chinese-English, Hindi-English	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-capital
I-Body	and other language pairs (Brown et al., 1993), (Al-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line year headchar-lower tailchar-hiphen
E-Body	Onaizan et al., 1999), (Udupa, 2004).	page=0 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail year headchar-capital tailchar-period
B-Body	In SMT, every English sentence e is considered	page=0 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital
I-Body	as a translation of a given French sentence f with	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower
I-Body	probability P r (f |e). Therefore, the problem of	page=0 xpos=5 ypos=5 right-column full-justified font-largest aligned-line headchar-lower
I-Body	translating f can be viewed as a problem of finding	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	the most probable translation of f :	page=0 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon above-double-space above-line-space
B-Equation	e ∗ = argmax <sub>e</sub> P r(e|f ) = argmax e P r(f |e)P (e).	page=0 xpos=5 ypos=5 right-column centered left-indent right-indent font-largest indented-line longer-tail line-double-space line-space itemization headchar-lower tailchar-period
I-Equation	(1)	page=0 xpos=9 ypos=5 right-column left-indent indented-line longer-tail
B-Body	The probability distributions P r(f |e) and	page=0 xpos=5 ypos=6 right-column left-indent font-largest hanged-line headchar-capital
I-Body	P r(e) are known as translation model and lan-	page=0 xpos=5 ypos=6 right-column full-justified hanged-line headchar-capital tailchar-hiphen
I-Body	guage model respectively. In the classic work on	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	SMT, Brown and his colleagues at IBM introduced	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-capital
I-Body	the notion of alignment between a sentence f and	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	its translation e and used it in the development of	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	translation models (Brown et al., 1993). An align-	page=0 xpos=5 ypos=7 right-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	ment between f = f <sub>1</sub> . . . f m and e = e 1 . . . e l	page=0 xpos=5 ypos=7 right-column full-justified font-largest aligned-line headchar-lower
I-Body	is a many-to-one mapping a : {1, . . . , m} →	page=0 xpos=5 ypos=7 right-column full-justified font-largest aligned-line headchar-lower
I-Body	{0, . . . , l}. Thus, an alignment a between f and e	page=0 xpos=5 ypos=7 right-column full-justified font-largest aligned-line
I-Body	associates the french word f <sub>j</sub> to the English word	page=0 xpos=5 ypos=7 right-column full-justified font-largest aligned-line headchar-lower
I-Body	e <sub>a</sub> <sub>j</sub> <sup>2</sup> . The number of words of f mapped to e i by	page=0 xpos=5 ypos=8 right-column full-justified font-largest aligned-line itemization headchar-lower
I-Body	a is called the fertility of e <sub>i</sub> and is denoted by φ i .	page=0 xpos=5 ypos=8 right-column full-justified font-largest aligned-line itemization headchar-lower tailchar-period
I-Body	Since P r(f |e) = P a P r(f , a|e), equation 1 can <sup>1</sup> In this paper, we use French and English as the prototyp-	page=0 xpos=5 ypos=8 right-column full-justified box aligned-line headchar-capital tailchar-hiphen
I-Footnote	ical examples of source and target languages respectively.	page=0 xpos=5 ypos=8 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period
B-Footnote	<sup>2</sup> e 0 is a special word called the null word and is used to	page=0 xpos=5 ypos=9 right-column left-indent indented-line longer-tail headchar-super
I-Footnote	account for those words in f that are not connected by a to	page=0 xpos=5 ypos=9 right-column full-justified font-smallest hanged-line headchar-lower
I-Footnote	any of the words of e.	page=0 xpos=5 ypos=9 right-column right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period column-bottom above-blank-line above-double-space above-line-space
Page	25	page=0 xpos=5 ypos=9 single-column left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space numeric-only page-bottom
I-Body	be rewritten as follows:	page=1 xpos=0 ypos=0 left-column right-indent page-top headchar-lower tailchar-colon above-line-space
B-Equation	e ∗ = argmax <sub>e</sub> X a P r(f , a|e)P r(e). (2)	page=1 xpos=0 ypos=0 left-column left-indent box indented-line longer-tail line-space itemization headchar-lower
B-Body	Brown and his colleagues developed a series	page=1 xpos=0 ypos=0 left-column left-indent hanged-line headchar-capital
I-Body	of 5 translation models which have become to be	page=1 xpos=0 ypos=0 left-column full-justified font-largest hanged-line headchar-lower
I-Body	known in the field of machine translation as IBM	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	models. For a detailed introduction to IBM trans-	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	lation models, please see (Brown et al., 1993). In	page=1 xpos=0 ypos=1 left-column full-justified aligned-line year headchar-lower
I-Body	practice, models 3-5 are known to give good re-	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	sults and models 1-2 are used to seed the EM it-	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	erations of the higher models. IBM model 3 is	page=1 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	the prototypical translation model and it models	page=1 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	P r(f , a|e) as follows:	page=1 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail headchar-capital tailchar-colon above-double-space above-line-space
Table	__Table 1__	page=1 xpos=-1 ypos=2 left-column left-over right-over box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 1: IBM Model 3	page=1 xpos=1 ypos=3 left-column centered left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-Body	Here, n(φ|e) is the fertility model, t(f |e) is	page=1 xpos=0 ypos=4 left-column left-indent font-largest hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	the lexicon model and d(j|i, m, l) is the distortion	page=1 xpos=0 ypos=4 left-column full-justified hanged-line headchar-lower
E-Body	model.	page=1 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	The computational tasks involving IBM Models	page=1 xpos=0 ypos=4 left-column left-indent indented-line longer-tail headchar-capital
I-Body	are the following:	page=1 xpos=0 ypos=4 left-column right-indent hanged-line shorter-tail headchar-lower tailchar-colon above-double-space above-line-space
B-Listitem	• Viterbi Alignment	page=1 xpos=0 ypos=5 left-column left-indent right-indent font-largest indented-line longer-tail line-double-space line-space itemization
I-Listitem	Given the model parameters and a sentence	page=1 xpos=0 ypos=5 left-column left-indent indented-line longer-tail headchar-capital
I-Listitem	pair (f , e), determine the most probable	page=1 xpos=0 ypos=5 left-column left-indent font-largest aligned-line headchar-lower
I-Listitem	alignment between f and e.	page=1 xpos=0 ypos=5 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
I-Listitem	a ∗ = argmax <sub>a</sub> P (f , a|e)	page=1 xpos=1 ypos=5 left-column left-indent right-indent font-largest indented-line longer-tail line-double-space line-space itemization headchar-lower above-double-space above-line-space
B-Listitem	• Expectation Evaluation	page=1 xpos=0 ypos=6 left-column left-indent right-indent font-largest hanged-line shorter-tail line-double-space line-space itemization
I-Listitem	This forms the core of model training via the	page=1 xpos=0 ypos=6 left-column left-indent indented-line longer-tail headchar-capital
I-Listitem	EM algorithm. Please see Section 2.3 for	page=1 xpos=0 ypos=6 left-column left-indent aligned-line headchar-capital
I-Listitem	a description of the computational task in-	page=1 xpos=0 ypos=6 left-column left-indent aligned-line itemization headchar-lower tailchar-hiphen
I-Listitem	volved in the EM iterations.	page=1 xpos=0 ypos=7 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-Listitem	• Conditional Probability	page=1 xpos=0 ypos=7 left-column left-indent right-indent font-largest hanged-line shorter-tail line-double-space line-space itemization
I-Listitem	Given the model parameters and a sentence	page=1 xpos=0 ypos=7 left-column left-indent indented-line longer-tail headchar-capital
I-Listitem	pair (f , e), compute P (f |e).	page=1 xpos=0 ypos=7 left-column left-indent right-indent font-largest aligned-line shorter-tail headchar-lower tailchar-period above-line-space
I-Listitem	P (f |e) = X a P (f , a|e)	page=1 xpos=1 ypos=7 left-column left-indent right-indent box indented-line longer-tail line-space headchar-capital
B-Listitem	• Exact Decoding	page=1 xpos=0 ypos=8 left-column left-indent right-indent font-largest hanged-line shorter-tail itemization
I-Listitem	Given the model parameters and a sentence f ,	page=1 xpos=0 ypos=8 left-column left-indent indented-line longer-tail headchar-capital tailchar-comma
I-Listitem	determine the most probable translation of f .	page=1 xpos=0 ypos=8 left-column left-indent right-indent aligned-line headchar-lower tailchar-period above-line-space
I-Listitem	e ∗ = argmax <sub>e</sub> X a P (f , a|e) P (e)	page=1 xpos=1 ypos=9 left-column left-indent right-indent box indented-line shorter-tail line-space itemization headchar-lower column-bottom
B-Listitem	• Relaxed Decoding	page=1 xpos=5 ypos=0 right-column left-indent right-indent font-largest column-top itemization
I-Listitem	Given the model parameters and a sentence f ,	page=1 xpos=5 ypos=0 right-column left-indent indented-line longer-tail headchar-capital tailchar-comma
I-Listitem	determine the most probable translation and	page=1 xpos=5 ypos=0 right-column left-indent aligned-line headchar-lower
I-Listitem	alignment pair for f .	page=1 xpos=5 ypos=0 right-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
I-Listitem	(e <sup>∗</sup> , a ∗ ) = argmax P (f , a|e) P (e)	page=1 xpos=6 ypos=0 right-column left-indent right-indent font-largest indented-line longer-tail line-double-space line-space
I-Listitem	(e,a)	page=1 xpos=7 ypos=1 right-column centered left-indent right-indent font-smallest indented-line shorter-tail above-blank-line above-double-space above-line-space
B-Body	Viterbi Alignment computation finds applica-	page=1 xpos=5 ypos=1 right-column left-indent hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-hiphen
I-Body	tions not only in SMT but also in other areas	page=1 xpos=5 ypos=1 right-column full-justified hanged-line headchar-lower
I-Body	of Natural Language Processing (Wang, 1998),	page=1 xpos=5 ypos=1 right-column full-justified aligned-line year headchar-lower tailchar-comma
I-Body	(Marcu, 2002). Expectation Evaluation is the	page=1 xpos=5 ypos=2 right-column full-justified aligned-line year
I-Body	soul of parameter estimation (Brown et al., 1993),	page=1 xpos=5 ypos=2 right-column full-justified aligned-line year headchar-lower tailchar-comma
I-Body	(Al-Onaizan et al., 1999). Conditional Proba-	page=1 xpos=5 ypos=2 right-column full-justified aligned-line year tailchar-hiphen
I-Body	bility computation is important in experimentally	page=1 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	studying the concentration of the probability mass	page=1 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	around the Viterbi alignment, i.e. in determining	page=1 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	the goodness of the Viterbi alignment in compar-	page=1 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ison to the rest of the alignments. Decoding is	page=1 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
