Title	A methodology for obtaining concept graphs from word graphs	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
Author	Marcos Calvo, Jon Ander Gómez, Lluı́s-F. Hurtado, Emilio Sanchis	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Departament de Sistemes Informàtics i Computació	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
I-Affiliation	Universitat Politècnica de València	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
Address	Camı́ de Vera s/n, 46022, València, Spain	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger hanged-line longer-tail headchar-capital above-line-space
Email	{mcalvo,jon,lhurtado,esanchis}@dsic.upv.es	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail line-space symbol-atmark column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-largest column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	In this work, we describe a methodology	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	based on the Stochastic Finite State Trans-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	ducers paradigm for Spoken Language Under-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	standing (SLU) for obtaining concept graphs	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	from word graphs. In the edges of these con-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	cept graphs, both semantic and lexical infor-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	mation are represented. This makes these	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	graphs a very useful representation of the in-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	formation for SLU. The best path in these con-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	cept graphs provides the best sequence of con-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	cepts.	page=0 xpos=0 ypos=4 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=5 left-column right-indent font-largest hanged-line longer-tail line-blank-line line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	The task of SLU can be seen as the process that,	page=0 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-comma
I-Body	given an utterance, computes a semantic interpreta-	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion of the information contained in it. This semantic	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	interpretation will be based on a task-dependent set	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
E-Body	of concepts.	page=0 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	An area where SLU systems are typically applied	page=0 xpos=0 ypos=6 left-column left-indent indented-line longer-tail headchar-capital
I-Body	is the construction of spoken dialog systems. The	page=0 xpos=0 ypos=6 left-column full-justified hanged-line headchar-lower
I-Body	goal of the SLU subsystem in the context of a dia-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	log system is to process the information given by the	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	Automatic Speech Recognition (ASR) module, and	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-capital
I-Body	provide the semantic interpretation of it to the Dia-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	log Manager, which will determine the next action	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	of the dialog. Thus, the work of the SLU module	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	can be split into two subtasks, the first of them is	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	the identification of the sequence of concepts and the	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	segments of the original sentence according to them,	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and the other is the extraction of the relevant infor-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	mation underlying to these labeled segments. In this	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	work we will focus on concept labeling, but we will	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
E-Body	also consider the other subtask in our evaluation.	page=0 xpos=0 ypos=9 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
Page	75	page=0 xpos=4 ypos=9 left-column left-indent right-over indented-line longer-tail line-blank-line line-double-space line-space numeric-only column-bottom
B-Body	We can distinguish between the SLU systems that	page=0 xpos=5 ypos=2 right-column left-indent column-top headchar-capital
I-Body	work with the 1-best transcription and those that take	page=0 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower
I-Body	a representation of the n-best (Hakkani-Tür et al.,	page=0 xpos=5 ypos=2 right-column full-justified aligned-line itemization headchar-lower tailchar-comma
I-Body	2006; Tur et al., 2002). The use of a word graph as	page=0 xpos=5 ypos=3 right-column full-justified aligned-line year
I-Body	the input of the SLU module makes this task more	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	difficult, as the search space becomes larger. On the	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	other hand, the advantage of using them is that there	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	is more information that could help to find the cor-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	rect semantic interpretation, rather than just taking	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	the best sentence given by the ASR.	page=0 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	In the recent literature, a variety of approaches for	page=0 xpos=5 ypos=4 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	automatic SLU have been proposed, like those ex-	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	plained in (Hahn et al., 2010; Raymond and Ric-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	cardi, 2007; McCallum et al., 2000; Macherey et	page=0 xpos=5 ypos=5 right-column full-justified aligned-line year headchar-lower
I-Body	al., 2001; Léfèvre, 2007; Lafferty et al., 2001). The	page=0 xpos=5 ypos=5 right-column full-justified aligned-line year headchar-lower
I-Body	methodology that we propose in this paper is based	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	on Stochastic Finite State Transducers (SFST). This	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	is a generative approach that composes several trans-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ducers containing acoustic, lexical and semantic	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	knowledge. Our method performs this composition	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	on-the-fly, obtaining as a result a concept graph,	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	where semantic information is associated with seg-	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ments of words. To carry out this step, we use a	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	different language model for each concept and also	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	study the use of lexical categorization and lemmas.	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The best sequence of concepts can be determined by	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-capital
I-Body	finding the best path in the concept graph, with the	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	help of a language model of sequences of the con-	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	cepts.	page=0 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Body	The rest of this paper is structured as follows. In	page=0 xpos=5 ypos=8 right-column left-indent indented-line longer-tail line-space headchar-capital
I-Body	Section 2, the theoretical model for SLU based on	page=0 xpos=5 ypos=8 right-column full-justified hanged-line headchar-capital
I-Body	SFST is briefly presented. Then, in Section 3 the	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-capital
I-Body	methodology for converting word graphs into con-	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cept graphs is described. A experimentation to eval-	page=0 xpos=5 ypos=9 right-column full-justified aligned-line headchar-lower tailchar-hiphen column-bottom above-blank-line above-double-space above-line-space
B-Footer	Proceedings of the 10th International Workshop on Finite State Methods and Natural Language Processing, pages 75–79,	page=0 xpos=0 ypos=9 single-column left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space headchar-capital tailchar-comma
I-Footer	Donostia–San Sebastián, July 23–25, 2012.  2012 c Association for Computational Linguistics	page=0 xpos=1 ypos=9 single-column left-indent right-indent font-smallest indented-line shorter-tail year headchar-capital page-bottom
