Title	Activity detection for information access	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-line-space
Title	to oral communication	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-lower above-blank-line above-double-space above-line-space
Author	Klaus Ries and Alex Waibel ∗	page=0 xpos=3 ypos=1 single-column left-indent right-indent font-largest indented-line line-blank-line line-double-space line-space headchar-capital
Email	{ries|ahw}@cs.cmu.edu	page=0 xpos=4 ypos=1 single-column left-indent right-indent font-largest indented-line shorter-tail symbol-atmark
B-Affiliation	Interactive Systems Labs, Carnegie Mellon University, Pittsburgh, PA, 15213, USA	page=0 xpos=0 ypos=1 single-column left-indent right-indent font-largest hanged-line longer-tail headchar-capital
I-Affiliation	Interactive Systems Labs, Universität Karlsruhe, Fakultät für Informatik, 76128 Karlsruhe, Germany	page=0 xpos=0 ypos=1 single-column left-indent right-over font-largest hanged-line longer-tail headchar-capital
URL	http://www.is.cs.cmu.edu/ http://werner.ira.uka.de	page=0 xpos=2 ypos=1 single-column left-indent right-indent font-smaller indented-line shorter-tail headchar-lower column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	ABSTRACT	page=0 xpos=0 ypos=2 left-column right-indent font-largest column-top line-blank-line line-double-space line-space headchar-capital above-line-space
B-Abstract	Oral communication is ubiquitous and carries important in-	page=0 xpos=0 ypos=2 left-column full-justified aligned-line longer-tail line-space headchar-capital tailchar-hiphen
I-Abstract	formation yet it is also time consuming to document. Given	page=0 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Abstract	the development of storage media and networks one could	page=0 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Abstract	just record and store a conversation for documentation. The	page=0 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Abstract	question is, however, how an interesting information piece	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	would be found in a large database. Traditional informa-	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Abstract	tion retrieval techniques use a histogram of keywords as the	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	document representation but oral communication may offer	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	additional indices such as the time and place of the rejoinder	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	and the attendance. An alternative index could be the ac-	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Abstract	tivity such as discussing, planning, informing, story-telling,	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Abstract	etc. This paper addresses the problem of the automatic de-	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Abstract	tection of those activities in meeting situation and everyday	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Abstract	rejoinders. Several extensions of this basic idea are being	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Abstract	discussed and/or evaluated: Similar to activities one can	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Abstract	define subsets of larger database and detect those automati-	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Abstract	cally which is shown on a large database of TV shows. Emo-	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Abstract	tions and other indices such as the dominance distribution	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Abstract	of speakers might be available on the surface and could be	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Abstract	used directly. Despite the small size of the databases used	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Abstract	some results about the effectiveness of these indices can be	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Abstract	obtained.	page=0 xpos=0 ypos=5 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
I-Abstract	Keywords	page=0 xpos=0 ypos=6 left-column right-indent font-largest aligned-line longer-tail line-blank-line line-double-space line-space string-keyword headchar-capital above-line-space
