Title	Improving Multilingual Summarization: Using Redundancy in the Input to	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital
Title	Correct MT errors	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail headchar-capital above-blank-line above-double-space above-line-space
Author	Advaith Siddharthan and Kathleen McKeown	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Columbia University Computer Science Department	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-larger hanged-line longer-tail headchar-capital
Address	1214 Amsterdam Avenue, New York, NY 10027, USA.	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger hanged-line longer-tail tailchar-period
Email	as372,kathy  @cs.columbia.edu	page=0 xpos=2 ypos=1 single-column left-indent right-indent font-largest indented-line shorter-tail symbol-atmark headchar-lower column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-largest column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	In this paper, we use the information re-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	dundancy in multilingual input to correct	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	errors in machine translation and thus im-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	prove the quality of multilingual sum-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	maries. We consider the case of multi-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	document summarization, where the input	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	documents are in Arabic, and the output	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	summary is in English. Typically, infor-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	mation that makes it to a summary appears	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	in many different lexical-syntactic forms	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	in the input documents. Further, the use of	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	multiple machine translation systems pro-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	vides yet more redundancy, yielding dif-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ferent ways to realize that information in	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	English. We demonstrate how errors in the	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-capital
I-Abstract	machine translations of the input Arabic	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	documents can be corrected by identify-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ing and generating from such redundancy,	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-comma
I-Abstract	focusing on noun phrases.	page=0 xpos=0 ypos=5 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=6 left-column right-indent font-largest hanged-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Multilingual summarization is a relatively nascent	page=0 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	research area which has, to date, been addressed	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	through adaptation of existing extractive English	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	document summarizers. Some systems (e.g. SUM-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	MARIST (Hovy and Lin, 1999)) extract sentences	page=0 xpos=0 ypos=7 left-column full-justified aligned-line year headchar-capital
I-Body	from documents in a variety of languages, and trans-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	late the resulting summary. Other systems (e.g.	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Newsblaster (Blair-Goldensohn et al., 2004)) per-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line year headchar-capital tailchar-hiphen
I-Body	form translation before sentence extraction. Read-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ability is a major issue for these extractive systems.	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The output of machine translation software is usu-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ally errorful, especially so for language pairs such	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	as Chinese or Arabic and English. The ungrammati-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	cality and inappropriate word choices resulting from	page=0 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower above-blank-line above-double-space above-line-space
Page	33	page=0 xpos=4 ypos=9 left-column left-indent right-over font-smallest indented-line line-blank-line line-double-space line-space numeric-only column-bottom
I-Body	the use of MT systems leads to machine summaries	page=0 xpos=5 ypos=2 right-column full-justified column-top headchar-lower
E-Body	that are difficult to read.	page=0 xpos=5 ypos=2 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Multi-document summarization, however, has in-	page=0 xpos=5 ypos=2 right-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	formation available that was not available during the	page=0 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower
I-Body	translation process and which can be used to im-	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	prove summary quality. A multi-document summa-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	rizer is given a set of documents on the same event	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	or topic. This set provides redundancy; for example,	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	each document may refer to the same entity, some-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	times in different ways. It is possible that by ex-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	amining many translations of references to the same	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	entity, a system can gather enough accurate informa-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tion to improve the translated reference in the sum-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	mary. Further, as a summary is short and serves as	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	a surrogate for a large set of documents, it is worth	page=0 xpos=5 ypos=4 right-column full-justified aligned-line itemization headchar-lower
I-Body	investing more resources in its translation; readable	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	summaries can help end users decide which docu-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	ments they want to spend time deciphering.	page=0 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Current extractive approaches to summarization	page=0 xpos=5 ypos=5 right-column left-indent indented-line longer-tail headchar-capital
I-Body	are limited in the extent to which they address qual-	page=0 xpos=5 ypos=5 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	ity issues when the input is noisy. Some new sys-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tems attempt substituting sentences or clauses in	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	the summary with similar text from extraneous but	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	topic related English documents (Blair-Goldensohn	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	et al., 2004). This improves readability, but can only	page=0 xpos=5 ypos=6 right-column full-justified aligned-line year headchar-lower
I-Body	be used in limited circumstances, in order to avoid	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
