Title	Meta-Structure Transformation Model	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-line-space
Title	for Statistical Machine Translation	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-largest indented-line shorter-tail line-space headchar-lower above-blank-line above-double-space above-line-space
Author	Jiadong Sun, Tiejun, Zhao and Huashen Liang	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-larger hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital above-line-space
B-Affiliation	MOE-MS Key Lab of National Language Processing and speech	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-larger hanged-line longer-tail line-space headchar-capital above-line-space
I-Affiliation	Harbin Institute of Technology	page=0 xpos=3 ypos=1 single-column left-indent right-indent font-larger indented-line shorter-tail line-space headchar-capital above-line-space
Address	No. 92, West Da-zhi Street ,Harbin Heilongjiang ,150001 ,China	page=0 xpos=1 ypos=1 single-column left-indent right-indent font-larger hanged-line longer-tail line-space headchar-capital above-line-space
Email	jiadongsun@hit.edu.cn	page=0 xpos=3 ypos=1 single-column left-indent right-indent font-smaller indented-line shorter-tail line-space symbol-atmark headchar-lower above-double-space above-line-space
Email	{tjzhao, hsliang }@mtlab.hit.edu.cn	page=0 xpos=2 ypos=1 single-column left-indent right-indent font-smaller hanged-line longer-tail line-double-space line-space symbol-atmark column-bottom above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	We propose a novel syntax-based model	page=0 xpos=0 ypos=2 left-column left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	for statistical machine translation in which	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line headchar-lower
I-Abstract	meta-structure (MS) and meta-structure se-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	quence (SMS) of a parse tree are defined.	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	In this framework, a parse tree is decom-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-capital tailchar-hiphen
I-Abstract	posed into SMS to deal with the structure	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	divergence and the alignment can be recon-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	structed at different levels of recombination	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	of MS (RM). RM pairs extracted can per-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
