Title	Cross-lingual Conversion of Lexical Semantic Relations: Building	page=0 xpos=0 ypos=0 single-column centered left-over right-over font-largest page-top headchar-capital above-line-space
Title	Parallel Wordnets	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-capital above-blank-line above-double-space above-line-space
Author	Chu-Ren Huang <sup>1</sup> , I-Li Su 1 , Jia-Fei Hong 1 , Xiang-Bing Li 2	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital above-double-space above-line-space
B-Affiliation	1 . Institute of Linguistics	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
I-Affiliation	2. Institute of Information Science	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger hanged-line longer-tail line-double-space line-space itemization above-double-space above-line-space
I-Affiliation	Academia Sinica,	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail line-double-space line-space headchar-capital tailchar-comma above-double-space above-line-space
Address	No.128 Academic Sinica Road, SEC.2 Nankang,	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-larger hanged-line longer-tail line-double-space line-space headchar-capital tailchar-comma above-double-space above-line-space
Address	Taipei 115, Taiwan	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail line-double-space line-space headchar-capital above-double-space above-line-space
Email	1. { churen, isu, jiafei }@gate.sinica.edu.tw	page=0 xpos=2 ypos=2 single-column centered left-indent right-indent font-larger hanged-line longer-tail line-double-space line-space symbol-atmark itemization column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital
B-Abstract	Parallel wordnets built upon	page=0 xpos=0 ypos=2 left-column full-justified hanged-line longer-tail headchar-capital
I-Abstract	correspondences between different	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	languages can play a crucial role in	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	multilingual knowledge processing. Since	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	there is no homomorphism between pairs of	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	monolingual wordnets, we must rely on	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	lexical semantic relation (LSR) mappings to	page=0 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Abstract	ensure conceptual cohesion. In this paper,	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Abstract	we propose and implement a model for	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Abstract	bootstrapping parallel wordnets based on	page=0 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
