Title	Trend Survey on Japanese Natural Language Processing Studies	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital
Title	over the Last Decade	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail headchar-lower above-line-space
Author	Masaki Murata † , Koji Ichii ‡ , Qing Ma †,§ , Tamotsu Shirado † ,	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest hanged-line longer-tail line-space symbol-dagger symbol-dagger headchar-capital tailchar-comma
Author	Toshiyuki Kanamaru †,∗ , and Hitoshi Isahara †	page=0 xpos=2 ypos=0 single-column left-indent right-indent font-largest indented-line shorter-tail symbol-dagger headchar-capital
B-Affiliation	† National Institute of Information and Communications Technology	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-largest hanged-line longer-tail symbol-dagger
Address	3-5 Hikaridai, Seika-cho, Soraku-gun, Kyoto 619-0289, Japan	page=0 xpos=1 ypos=1 single-column left-indent right-indent font-larger indented-line shorter-tail
Email	{murata,qma,shirado,kanamaru,isahara}@nict.go.jp <sub>‡</sub> <sub>Port</sub> and Airport Research Institute	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail symbol-atmark symbol-dagger
Address	Nagase 3-1-1, Yokosuka, Kanagawa 239-0826, Japan, ichii@pari.go.jp	page=0 xpos=0 ypos=1 single-column left-indent right-indent font-larger hanged-line longer-tail symbol-atmark headchar-capital
B-Affiliation	§ Ryukoku University, Otsu 520-2194, Japan, qma@math.ryukoku.ac.jp	page=0 xpos=0 ypos=1 single-column left-indent right-indent font-largest aligned-line symbol-atmark
B-Affiliation	∗ Kyoto University, Yoshida-Nihonmatsu, Sakyo, Kyoto 606-8501, Japan	page=0 xpos=1 ypos=1 single-column left-indent right-indent font-largest indented-line shorter-tail
Email	kanamaru@hi.h.kyoto-u.ac.jp	page=0 xpos=2 ypos=2 single-column centered left-indent right-indent font-smaller indented-line shorter-tail symbol-atmark headchar-lower column-bottom above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column left-indent right-indent font-larger column-top line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	Using natural language processing, we	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	carried out a trend survey on Japanese	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	natural language processing studies that	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	have been done over the last ten years.	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-period
I-Abstract	We determined the changes in the num-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-capital tailchar-hiphen
I-Abstract	ber of papers published for each re-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	search organization and on each re-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	search area as well as the relationship	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	between research organizations and re-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	search areas. This paper is useful	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	for both recognizing trends in Japanese	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	NLP and constructing a method of sup-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-capital tailchar-hiphen
I-Abstract	porting trend surveys using NLP.	page=0 xpos=0 ypos=5 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=5 left-column right-indent font-larger hanged-line shorter-tail line-blank-line line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	We conducted a trend survey on Japanese nat-	page=0 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ural language processing studies that have been	page=0 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	done over the last ten years. We used biblio-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	graphic information from journal papers and an-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nual conference papers of the Association for	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	Natural Language Processing, Japan (The Asso-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ciation for Natural Language Processing, 1995-	page=0 xpos=0 ypos=6 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	2004; The Association for Natural Language Pro-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line year tailchar-hiphen
I-Body	cessing, 1994-2003). Just ten years have passed	page=0 xpos=0 ypos=7 left-column full-justified aligned-line year headchar-lower
I-Body	since the association was established. Therefore,	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	we can use the bibliographic information from the	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	past ten years. In this study, we investigated what	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	kinds of studies have been presented in journal	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	papers and annual conference papers on the Asso-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ciation for Natural Language Processing, Japan.	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	We first digitized documents listed in the bibli-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-capital tailchar-hiphen
I-Body	ographic information and then extracted various	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	pieces of useful information for the trend survey.	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-period column-bottom
Figure	__Figure 1__	page=0 xpos=5 ypos=2 right-column left-indent right-over box column-top figure-area above-blank-line above-double-space above-line-space
B-Caption	Figure 1: Change in the number of papers	page=0 xpos=5 ypos=4 right-column left-indent right-indent indented-line shorter-tail line-blank-line line-double-space line-space string-figure headchar-capital above-blank-line above-double-space above-line-space
I-Body	We also examined the changes in the number of	page=0 xpos=5 ypos=4 right-column full-justified hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Body	papers put up by each Japanese research orga-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nization and the changes in the number of pa-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pers written on specific research areas. More-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	over, we examined the relationship between each	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	Japanese research organization and each research	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-capital
I-Body	area. This study is useful for trend surveys of	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	studies performed by members of in the Associa-	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	tion for Natural Language Processing, Japan.	page=0 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	2 Trend survey on NLP research studies	page=0 xpos=5 ypos=6 right-column right-indent font-larger aligned-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	We show the changes in the number of journal	page=0 xpos=5 ypos=6 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	papers and conference papers in Figure 1. Jour-	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nal papers are reviewed, but conference papers are	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
