Title	Coherence Modeling for the Automated Assessment of	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-line-space
Title	Spontaneous Spoken Responses	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-capital above-blank-line above-double-space above-line-space
Author	Xinhao Wang, Keelan Evanini, Klaus Zechner	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-larger hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Educational Testing Service	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent indented-line shorter-tail headchar-capital
Address	660 Rosedale Road	page=0 xpos=4 ypos=1 single-column centered left-indent right-indent indented-line shorter-tail
Address	Princeton, NJ 08541, USA	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent hanged-line longer-tail headchar-capital
Email	xwang002,kevanini,kzechner@ets.org	page=0 xpos=3 ypos=1 single-column centered left-indent right-indent font-smallest hanged-line longer-tail symbol-atmark headchar-lower column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-blank-line above-double-space above-line-space
B-Abstract	This study focuses on modeling discourse co-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital tailchar-hiphen
I-Abstract	herence in the context of automated assess-	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	ment of spontaneous speech from non-native	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	speakers. Discourse coherence has always	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	been used as a key metric in human scoring	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	rubrics for various assessments of spoken lan-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	guage. However, very little research has been	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	done to assess a speaker's coherence in auto-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	mated speech scoring systems. To address	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	this, we present a corpus of spoken responses	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	that has been annotated for discourse coher-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	ence quality. Then, we investigate the use of	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	several features originally developed for es-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	says to model coherence in spoken responses.	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-period
I-Abstract	An analysis on the annotated corpus shows	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent font-smallest aligned-line headchar-capital
I-Abstract	that the prediction accuracy for human holistic	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	scores of an automated speech scoring system	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	can be improved by around 10% relative after	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower
I-Abstract	the addition of the coherence features. Fur-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	ther experiments indicate that a weighted F-	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	Measure of 73% can be achieved for the au-	page=0 xpos=0 ypos=6 left-column centered left-indent right-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Abstract	tomated prediction of the coherence scores.	page=0 xpos=0 ypos=6 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-SectionHeader	1 Introduction	page=0 xpos=0 ypos=6 left-column right-indent font-larger hanged-line shorter-tail line-blank-line line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	In recent years, much research has been conducted	page=0 xpos=0 ypos=6 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	into developing automated assessment systems to	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	automatically score spontaneous speech from non-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	native speakers with the goals of reducing the bur-	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	den on human raters, improving reliability, and	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	generating feedback that can be used by language	page=0 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	learners. Various features related to different as-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pects of speaking proficiency have been exploited,	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	such as delivery features for pronunciation, proso-	page=0 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	dy, and fluency (Strik and Cucchiarini, 1999; Chen	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower
I-Body	et al., 2009; Cheng, 2011; Higgins et al., 2011), as	page=0 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower above-blank-line above-double-space above-line-space
Page	814	page=0 xpos=4 ypos=9 left-column left-indent right-over indented-line longer-tail line-blank-line line-double-space line-space numeric-only column-bottom
I-Body	well as language use features for vocabulary and	page=0 xpos=5 ypos=2 right-column full-justified column-top headchar-lower
I-Body	grammar, and content features (Chen and Zechner,	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	2011; Xie et al., 2012). However, discourse-level	page=0 xpos=5 ypos=2 right-column full-justified aligned-line year
I-Body	features related to topic development have rarely	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	been investigated in the context of automated	page=0 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	speech scoring. This is despite the fact that an im-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	portant criterion in the human scoring rubrics for	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	speaking assessments is the evaluation of coher-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ence, which refers to the conceptual relations be-	page=0 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	tween different units within a response.	page=0 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Methods for automatically assessing discourse	page=0 xpos=5 ypos=4 right-column left-indent indented-line longer-tail headchar-capital
I-Body	coherence in text documents have been widely	page=0 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower
I-Body	studied in the context of applications such as natu-	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ral language generation, document summarization,	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	and assessment of text readability. For example,	page=0 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	Foltz et al. (1998) measured the overall coherence	page=0 xpos=5 ypos=4 right-column full-justified aligned-line year headchar-capital
I-Body	of a text by utilizing Latent Semantic Analysis	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
I-Body	(LSA) to calculate the semantic relatedness be-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line tailchar-hiphen
I-Body	tween adjacent sentences. Barzilay and Lee (2004)	page=0 xpos=5 ypos=5 right-column full-justified aligned-line year headchar-lower
I-Body	introduced an HMM-based model for the docu-	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ment-level analysis of topics and topic transitions.	page=0 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Barzilay and Lapata (2005; 2008) presented an	page=0 xpos=5 ypos=5 right-column full-justified aligned-line year headchar-capital
I-Body	approach to coherence modeling which focused on	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	the entities in the text and their grammatical transi-	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tions between adjacent sentences, and calculated	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	the entity transition probabilities on the document	page=0 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	level. Pitler et al. (2010) provided a summary of	page=0 xpos=5 ypos=6 right-column full-justified aligned-line year headchar-lower
I-Body	the performance of several different types of	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	features for automated coherence evaluation, such	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	as cohesive devices, adjacent sentence similarity,	page=0 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	Coh-Metrix (Graesser et al., 2004), word co-	page=0 xpos=5 ypos=7 right-column full-justified aligned-line year headchar-capital tailchar-hiphen
E-Body	occurrence patterns, and entity-grid.	page=0 xpos=5 ypos=7 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	In addition to studies on well-formed text, re-	page=0 xpos=5 ypos=7 right-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	searchers have also addressed coherence modeling	page=0 xpos=5 ypos=8 right-column full-justified hanged-line headchar-lower
I-Body	on text produced by language learners, which may	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	contain many spelling and grammar errors.	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	Utilizing LSA and Random Indexing methods,	page=0 xpos=5 ypos=8 right-column full-justified aligned-line headchar-capital tailchar-comma
I-Body	Higgins et al. (2004) measured the global	page=0 xpos=5 ypos=8 right-column full-justified aligned-line year headchar-capital column-bottom above-blank-line above-double-space above-line-space
B-Footer	Proceedings of NAACL-HLT 2013, pages 814–819,	page=0 xpos=2 ypos=9 single-column left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space year headchar-capital tailchar-comma
I-Footer	Atlanta, Georgia, 9–14 June 2013.  2013 c Association for Computational Linguistics	page=0 xpos=1 ypos=9 single-column left-indent right-indent font-smallest hanged-line longer-tail year headchar-capital page-bottom
I-Body	coherence of students’ essays by calculating the	page=1 xpos=0 ypos=0 left-column full-justified page-top headchar-lower
I-Body	semantic relatedness between sentences and the	page=1 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	corresponding prompts. In addition, Burstein et. al	page=1 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	(2010) combined entity-grid features with writing	page=1 xpos=0 ypos=0 left-column full-justified aligned-line year
I-Body	quality features produced by an automated assess-	page=1 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ment system of essays to predict the coherence	page=1 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	scores of student essays. Recently, Yannakoudakis	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	and Briscoe (2012) systematically analyzed a vari-	page=1 xpos=0 ypos=1 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	ety of coherence modeling methods within the	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	framework of an automated assessment system for	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	non-native free text responses and indicated that	page=1 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	features based on Incremental Semantic Analysis	page=1 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	(ISA), local histograms of words, the part-of-	page=1 xpos=0 ypos=2 left-column full-justified aligned-line tailchar-hiphen
I-Body	speech IBM model, and word length were the most	page=1 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
E-Body	effective.	page=1 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	In contrast to these previous studies involving	page=1 xpos=0 ypos=2 left-column left-indent indented-line longer-tail headchar-capital
I-Body	well-formed text or learner text containing errors,	page=1 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower tailchar-comma
I-Body	this paper focuses on modeling coherence in spon-	page=1 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	taneous spoken responses as well as investigating	page=1 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	discourse features in an attempt to extend the con-	page=1 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	struct coverage of an automated speech scoring	page=1 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower
I-Body	system. In a related study, Hassanali et al. (2012)	page=1 xpos=0 ypos=3 left-column full-justified aligned-line year headchar-lower
I-Body	investigated coherence modeling for spoken lan-	page=1 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	guage in the context of a story retelling task for the	page=1 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
