Title	Two-Phase Shift-Reduce Deterministic Dependency Parser of Chinese	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
Author	Meixun Jin, Mi-Young Kim and Jong-Hyeok Lee	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	Div. of Electrical and Computer Engineering,	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital tailchar-comma
I-Affiliation	Pohang University of Science and Technology (POSTECH)	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-larger hanged-line longer-tail headchar-capital
I-Affiliation	Advanced Information Technology Research Center (AITrc)	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-larger headchar-capital
Email	{Meixunj, colorful, jhlee}@postech.ac.kr	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger indented-line shorter-tail symbol-atmark column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-double-space above-line-space
B-Abstract	In the Chinese language, a verb may	page=0 xpos=0 ypos=2 left-column left-indent right-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Abstract	have its dependents on its left, right or on	page=0 xpos=0 ypos=2 left-column left-indent right-indent hanged-line headchar-lower
I-Abstract	both sides. The ambiguity resolution of	page=0 xpos=0 ypos=2 left-column left-indent right-indent aligned-line headchar-lower
I-Abstract	right-side dependencies is essential for de-	page=0 xpos=0 ypos=2 left-column left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	pendency parsing of sentences with two or	page=0 xpos=0 ypos=3 left-column left-indent right-indent aligned-line headchar-lower
I-Abstract	more verbs. Previous works on shift-	page=0 xpos=0 ypos=3 left-column left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	reduce dependency parsers may not guar-	page=0 xpos=0 ypos=3 left-column left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	antee the connectivity of a dependency tree	page=0 xpos=0 ypos=3 left-column left-indent right-indent aligned-line headchar-lower
I-Abstract	due to their weakness at resolving the	page=0 xpos=0 ypos=3 left-column left-indent right-indent aligned-line headchar-lower
I-Abstract	right-side dependencies. This paper pro-	page=0 xpos=0 ypos=3 left-column left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	poses a two-phase shift-reduce dependency	page=0 xpos=0 ypos=4 left-column left-indent right-indent aligned-line headchar-lower
