Title	Reduction of Non-stationary Noise for a Robotic Living Assistant using	page=0 xpos=0 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-line-space
Title	Sparse Non-negative Matrix Factorization	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest indented-line shorter-tail line-space headchar-capital above-blank-line above-double-space above-line-space
Author	Benjamin Cauchi <sup>1</sup> , Stefan Goetze 1 , Simon Doclo 1,2	page=0 xpos=2 ypos=0 single-column centered left-indent right-indent font-largest line-blank-line line-double-space line-space headchar-capital
B-Affiliation	<sup>1</sup> Fraunhofer Institute for Digital Media Technology (IDMT), Project group	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-super
I-Affiliation	Hearing, Speech and Audio Technology (HSA), 26129 Oldenburg, Germany	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-capital
I-Affiliation	<sup>2</sup> University of Oldenburg, Signal Processing group, 26129 Oldenburg, Germany	page=0 xpos=0 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail headchar-super above-line-space
Email	{benjamin.cauchi,s.goetze,simon.doclo}@idmt.fraunhofer.de	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-smallest indented-line shorter-tail line-space symbol-atmark column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-largest column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-blank-line above-double-space above-line-space
B-Abstract	Due to the demographic changes, support by	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent font-smallest hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Abstract	means of assistive systems will become in-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Abstract	evitable for home care and in nursing homes.	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-period
I-Abstract	Robot systems are promising solutions but	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-capital
I-Abstract	their value has to be acknowledged by the pa-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent font-smallest aligned-line headchar-lower tailchar-hiphen
