Title	Semantic Role Labeling as Sequential Tagging	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
Author	Lluı́s Màrquez, Pere Comas, Jesús Giménez and Neus Català	page=0 xpos=1 ypos=0 single-column centered left-indent right-indent font-larger hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
B-Affiliation	TALP Research Centre	page=0 xpos=3 ypos=0 single-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
I-Affiliation	Technical University of Catalonia (UPC)	page=0 xpos=2 ypos=1 single-column centered left-indent right-indent font-larger hanged-line longer-tail headchar-capital
Email	{lluism,pcomas,jgimenez,ncatala}@lsi.upc.edu	page=0 xpos=1 ypos=1 single-column centered left-indent right-indent font-largest hanged-line longer-tail symbol-atmark column-bottom above-blank-line above-double-space above-line-space
AbstractHeader	Abstract	page=0 xpos=1 ypos=2 left-column centered left-indent right-indent font-larger column-top line-blank-line line-double-space line-space string-abstract headchar-capital above-blank-line above-double-space above-line-space
B-Abstract	In this paper we present a semantic role	page=0 xpos=0 ypos=2 left-column centered left-indent right-indent hanged-line longer-tail line-blank-line line-double-space line-space headchar-capital
I-Abstract	labeling system submitted to the CoNLL-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	2005 shared task. The system makes	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line year
I-Abstract	use of partial and full syntactic informa-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tion and converts the task into a sequen-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	tial BIO-tagging. As a result, the label-	page=0 xpos=0 ypos=3 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ing architecture is very simple . Build-	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower tailchar-hiphen
I-Abstract	ing on a state-of-the-art set of features, a	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	binary classifier for each label is trained	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	using AdaBoost with fixed depth decision	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	trees. The final system, which combines	page=0 xpos=0 ypos=4 left-column centered left-indent right-indent aligned-line headchar-lower
I-Abstract	the outputs of two base systems performed	page=0 xpos=0 ypos=5 left-column centered left-indent right-indent aligned-line headchar-lower
